default_code,name,categ_id,list_price,standard_price,type,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size
DLOMYP400518,Lost Mary OS5000 4% Disposable-10-Pack-Clear-4%,Disposables,98.99,80.0,goods,0,Clear,,4%,10
DLOMYP500541,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Light Snow Peppermint,Disposables,99.95,80.0,goods,0,Light Snow Peppermint,,50mg,10
DLOMYP500541,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Light Snow Peppermint,Disposables,99.95,80.0,goods,0,Light Snow Peppermint,,50mg,10
DLOMYP500541,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Light Snow Peppermint,Disposables,99.95,80.0,goods,0,Light Snow Peppermint,,50mg,10
DLOMYP500542,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Blueberry Raspberry Pomegranate,Disposables,99.95,80.0,goods,0,Blueberry Raspberry Pomegranate,,50mg,10
DLOMYP500542,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Blueberry Raspberry Pomegranate,Disposables,99.95,80.0,goods,0,Blueberry Raspberry Pomegranate,,50mg,10
DLOMYP500542,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Blueberry Raspberry Pomegranate,Disposables,99.95,80.0,goods,0,Blueberry Raspberry Pomegranate,,50mg,10
HLOY10OLED40LSP,Lost Mary OS5000 4% Disposable-10-Pack-Light Snoow Peppermint (Luster Edition)-4%,Disposables,98.99,,goods,0,Light Snoow Peppermint (Luster Edition),,4%,10
HLOY10OLED40LSP,Lost Mary OS5000 4% Disposable-10-Pack-Light Snoow Peppermint (Luster Edition)-4%,Disposables,98.99,,goods,0,Light Snoow Peppermint (Luster Edition),,4%,10
HLOY10OLED40LSP,Lost Mary OS5000 4% Disposable-10-Pack-Light Snoow Peppermint (Luster Edition)-4%,Disposables,98.99,,goods,0,Light Snoow Peppermint (Luster Edition),,4%,10
HLOY10OLED40BRP,Lost Mary OS5000 4% Disposable-10-Pack-Blueberry Raspberry Peach (Luster Edition)-4%,Disposables,98.99,,goods,0,Blueberry Raspberry Peach (Luster Edition),,4%,10
HLOY10OLED40BRP,Lost Mary OS5000 4% Disposable-10-Pack-Blueberry Raspberry Peach (Luster Edition)-4%,Disposables,98.99,,goods,0,Blueberry Raspberry Peach (Luster Edition),,4%,10
HLOY10OLED40BRP,Lost Mary OS5000 4% Disposable-10-Pack-Blueberry Raspberry Peach (Luster Edition)-4%,Disposables,98.99,,goods,0,Blueberry Raspberry Peach (Luster Edition),,4%,10
HLOR13SEO50KPFG,Lost Mary OS5000 4% Disposable-10-Pack-Kiwi Passion Fruit Guava-4%,Disposables,98.99,,goods,0,Kiwi Passion Fruit Guava,,4%,10
HLOR13SEO50KPFG,Lost Mary OS5000 4% Disposable-10-Pack-Kiwi Passion Fruit Guava-4%,Disposables,98.99,,goods,0,Kiwi Passion Fruit Guava,,4%,10
HLOR13SEO50KPFG,Lost Mary OS5000 4% Disposable-10-Pack-Kiwi Passion Fruit Guava-4%,Disposables,98.99,,goods,0,Kiwi Passion Fruit Guava,,4%,10
DLOMYP500543,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Rose Sour Plum Mint (Luster Edition),Disposables,99.95,76.0,goods,0,Rose Sour Plum Mint (Luster Edition),,50mg,10
DLOMYP500543,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Rose Sour Plum Mint (Luster Edition),Disposables,99.95,76.0,goods,0,Rose Sour Plum Mint (Luster Edition),,50mg,10
DLOMYP500543,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Rose Sour Plum Mint (Luster Edition),Disposables,99.95,76.0,goods,0,Rose Sour Plum Mint (Luster Edition),,50mg,10
DLMMOP500546,Lost Mary MO5000 5% Disposable 5-Pack-White Strawberry Ice (Black Gold Edition),Disposables,49.95,39.75,goods,5000,White Strawberry Ice (Black Gold Edition),,50mg,5
DLMMOP500546,Lost Mary MO5000 5% Disposable 5-Pack-White Strawberry Ice (Black Gold Edition),Disposables,49.95,39.75,goods,5000,White Strawberry Ice (Black Gold Edition),,50mg,5
DLMMOP500546,Lost Mary MO5000 5% Disposable 5-Pack-White Strawberry Ice (Black Gold Edition),Disposables,49.95,39.75,goods,5000,White Strawberry Ice (Black Gold Edition),,50mg,5
DLOMYP500555,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Lemon Lime,Disposables,99.95,81.0,goods,0,Lemon Lime,,50mg,10
DLOMYP500555,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Lemon Lime,Disposables,99.95,81.0,goods,0,Lemon Lime,,50mg,10
DLOMYP500555,Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Lemon Lime,Disposables,99.95,81.0,goods,0,Lemon Lime,,50mg,10
DLMMTS500101,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-5.0%-16mL,Disposables,10.99,7.5,goods,5000,Berry Burst,16mL,5.0%,1
DLMMTS500101,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-5.0%-16mL,Disposables,10.99,7.5,goods,5000,Berry Burst,16mL,5.0%,1
DLMMTS500101,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-5.0%-16mL,Disposables,10.99,7.5,goods,5000,Berry Burst,16mL,5.0%,1
DLMMTS500102,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Cherry Strazz-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Cherry Strazz,16mL,5.0%,1
DLMMTS500102,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Cherry Strazz-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Cherry Strazz,16mL,5.0%,1
DLMMTS500102,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Cherry Strazz-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Cherry Strazz,16mL,5.0%,1
DLMMTS500103,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Citrus Sunrise-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Citrus Sunrise,16mL,5.0%,1
DLMMTS500103,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Citrus Sunrise-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Citrus Sunrise,16mL,5.0%,1
DLMMTS500103,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Citrus Sunrise-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Citrus Sunrise,16mL,5.0%,1
DLMMTS500104,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Miami Mint,16mL,5.0%,1
DLMMTS500104,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Miami Mint,16mL,5.0%,1
DLMMTS500104,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Miami Mint,16mL,5.0%,1
DLMMTS500105,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Orange-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Orange,16mL,5.0%,1
DLMMTS500105,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Orange-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Orange,16mL,5.0%,1
DLMMTS500105,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Orange-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Orange,16mL,5.0%,1
DLMMTS500106,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Summer Grape-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Summer Grape,16mL,5.0%,1
DLMMTS500106,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Summer Grape-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Summer Grape,16mL,5.0%,1
DLMMTS500106,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Summer Grape-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Summer Grape,16mL,5.0%,1
HLY16MTD50BASH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Baja Splash-5.0%-16mL,Disposables,58.0,,goods,5000,Baja Splash,16mL,5.0%,5
HLY16MTD50BASH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Baja Splash-5.0%-16mL,Disposables,58.0,,goods,5000,Baja Splash,16mL,5.0%,5
HLY16MTD50BASH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Baja Splash-5.0%-16mL,Disposables,58.0,,goods,5000,Baja Splash,16mL,5.0%,5
DLMMTS500113,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Baja Splash,16mL,5.0%,1
DLMMTS500113,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Baja Splash,16mL,5.0%,1
DLMMTS500113,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Baja Splash,16mL,5.0%,1
HLY16MTD50BRI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Blue Razz Ice,16mL,5.0%,5
HLY16MTD50BRI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Blue Razz Ice,16mL,5.0%,5
HLY16MTD50BRI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Blue Razz Ice,16mL,5.0%,5
DLMMTS500108,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Blue Razz Ice,16mL,5.0%,1
DLMMTS500108,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Blue Razz Ice,16mL,5.0%,1
DLMMTS500108,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Blue Razz Ice,16mL,5.0%,1
HLY16MTD50DCY,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Dr. Cherry-5.0%-16mL,Disposables,58.0,,goods,5000,Dr. Cherry,16mL,5.0%,5
HLY16MTD50DCY,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Dr. Cherry-5.0%-16mL,Disposables,58.0,,goods,5000,Dr. Cherry,16mL,5.0%,5
HLY16MTD50DCY,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Dr. Cherry-5.0%-16mL,Disposables,58.0,,goods,5000,Dr. Cherry,16mL,5.0%,5
DLMMTS500114,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Dr. Cherry-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Dr. Cherry,16mL,5.0%,1
DLMMTS500114,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Dr. Cherry-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Dr. Cherry,16mL,5.0%,1
DLMMTS500114,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Dr. Cherry-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Dr. Cherry,16mL,5.0%,1
HLY16MTD50NACT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Nana Coconut-5.0%-16mL,Disposables,58.0,,goods,5000,Nana Coconut,16mL,5.0%,5
HLY16MTD50NACT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Nana Coconut-5.0%-16mL,Disposables,58.0,,goods,5000,Nana Coconut,16mL,5.0%,5
HLY16MTD50NACT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Nana Coconut-5.0%-16mL,Disposables,58.0,,goods,5000,Nana Coconut,16mL,5.0%,5
DLMMTS500115,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Nana Coconut-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Nana Coconut,16mL,5.0%,1
DLMMTS500115,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Nana Coconut-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Nana Coconut,16mL,5.0%,1
DLMMTS500115,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Nana Coconut-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Nana Coconut,16mL,5.0%,1
HLY16MTD50SYKI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Kiwi-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Kiwi,16mL,5.0%,5
HLY16MTD50SYKI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Kiwi-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Kiwi,16mL,5.0%,5
HLY16MTD50SYKI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Kiwi-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Kiwi,16mL,5.0%,5
DLMMTS500109,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Kiwi-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Kiwi,16mL,5.0%,1
DLMMTS500109,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Kiwi-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Kiwi,16mL,5.0%,1
DLMMTS500109,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Kiwi-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawberry Kiwi,16mL,5.0%,1
HLY16MTD50SNPH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawmelon Peach-5.0%-16mL,Disposables,58.0,,goods,5000,Strawmelon Peach,16mL,5.0%,5
HLY16MTD50SNPH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawmelon Peach-5.0%-16mL,Disposables,58.0,,goods,5000,Strawmelon Peach,16mL,5.0%,5
HLY16MTD50SNPH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawmelon Peach-5.0%-16mL,Disposables,58.0,,goods,5000,Strawmelon Peach,16mL,5.0%,5
DLMMTS500110,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawmelon Peach,16mL,5.0%,1
DLMMTS500110,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawmelon Peach,16mL,5.0%,1
DLMMTS500110,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Strawmelon Peach,16mL,5.0%,1
HLY16MTD50WNIE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Watermelon Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Watermelon Ice,16mL,5.0%,5
HLY16MTD50WNIE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Watermelon Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Watermelon Ice,16mL,5.0%,5
HLY16MTD50WNIE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Watermelon Ice-5.0%-16mL,Disposables,58.0,,goods,5000,Watermelon Ice,16mL,5.0%,5
DLMMTS500111,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Watermelon Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Watermelon Ice,16mL,5.0%,1
DLMMTS500111,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Watermelon Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Watermelon Ice,16mL,5.0%,1
DLMMTS500111,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Watermelon Ice-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Watermelon Ice,16mL,5.0%,1
HLY16MTD50WRMT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Winter Mint-5.0%-16mL,Disposables,58.0,,goods,5000,Winter Mint,16mL,5.0%,5
HLY16MTD50WRMT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Winter Mint-5.0%-16mL,Disposables,58.0,,goods,5000,Winter Mint,16mL,5.0%,5
HLY16MTD50WRMT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Winter Mint-5.0%-16mL,Disposables,58.0,,goods,5000,Winter Mint,16mL,5.0%,5
DLMMTS500112,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Winter Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Winter Mint,16mL,5.0%,1
DLMMTS500112,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Winter Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Winter Mint,16mL,5.0%,1
DLMMTS500112,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Winter Mint-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Winter Mint,16mL,5.0%,1
DLMMTS500107,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Banana Cake-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Banana Cake,16mL,5.0%,1
DLMMTS500107,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Banana Cake-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Banana Cake,16mL,5.0%,1
DLMMTS500107,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Banana Cake-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Banana Cake,16mL,5.0%,1
HLY16MTD50BACE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL,Disposables,58.0,,goods,5000,Banana Cake,16mL,5.0%,5
HLY16MTD50BACE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL,Disposables,58.0,,goods,5000,Banana Cake,16mL,5.0%,5
HLY16MTD50BACE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Banana Cake-5.0%-16mL,Disposables,58.0,,goods,5000,Banana Cake,16mL,5.0%,5
DLMMO500201,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Baja Splash,18mL,5.0%,1
DLMMO500201,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Baja Splash,18mL,5.0%,1
DLMMO500201,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Baja Splash,18mL,5.0%,1
HLY18MPD50BBS,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Baja Splash,18mL,5.0%,5
HLY18MPD50BBS,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Baja Splash,18mL,5.0%,5
HLY18MPD50BBS,Lost Mary MO20000 PRO Rechargeable Vape-Blue Baja Splash-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Baja Splash,18mL,5.0%,5
DLMMO500202,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Tropical Punch,18mL,5.0%,1
DLMMO500202,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Tropical Punch,18mL,5.0%,1
DLMMO500202,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Tropical Punch,18mL,5.0%,1
HLY18MPD50TLPH,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Tropical Punch,18mL,5.0%,5
HLY18MPD50TLPH,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Tropical Punch,18mL,5.0%,5
HLY18MPD50TLPH,Lost Mary MO20000 PRO Rechargeable Vape-Tropical Punch-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Tropical Punch,18mL,5.0%,5
DLMMO500203,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Peach+,18mL,5.0%,1
DLMMO500203,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Peach+,18mL,5.0%,1
DLMMO500203,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Peach+,18mL,5.0%,1
HLY18MPD50PH,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Peach+,18mL,5.0%,5
HLY18MPD50PH,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Peach+,18mL,5.0%,5
HLY18MPD50PH,Lost Mary MO20000 PRO Rechargeable Vape-Peach+-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Peach+,18mL,5.0%,5
DLMMO500204,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Pineapple Ice,18mL,5.0%,1
DLMMO500204,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Pineapple Ice,18mL,5.0%,1
DLMMO500204,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Pineapple Ice,18mL,5.0%,1
HLY18MPD50PEIE,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Pineapple Ice,18mL,5.0%,5
HLY18MPD50PEIE,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Pineapple Ice,18mL,5.0%,5
HLY18MPD50PEIE,Lost Mary MO20000 PRO Rechargeable Vape-Pineapple Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Pineapple Ice,18mL,5.0%,5
DLMMO500205,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Razz Ice,18mL,5.0%,1
DLMMO500205,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Razz Ice,18mL,5.0%,1
DLMMO500205,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Blue Razz Ice,18mL,5.0%,1
HLY18MPD50BRI,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Razz Ice,18mL,5.0%,5
HLY18MPD50BRI,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Razz Ice,18mL,5.0%,5
HLY18MPD50BRI,Lost Mary MO20000 PRO Rechargeable Vape-Blue Razz Ice-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Blue Razz Ice,18mL,5.0%,5
DLMMO500206,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Lime Grapefruit,18mL,5.0%,1
DLMMO500206,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Lime Grapefruit,18mL,5.0%,1
DLMMO500206,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Lime Grapefruit,18mL,5.0%,1
HLY18MPD50LEGT,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Lime Grapefruit,18mL,5.0%,5
HLY18MPD50LEGT,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Lime Grapefruit,18mL,5.0%,5
HLY18MPD50LEGT,Lost Mary MO20000 PRO Rechargeable Vape-Lime Grapefruit-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Lime Grapefruit,18mL,5.0%,5
DLMMO500207,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Dragon Drink,18mL,5.0%,1
DLMMO500207,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Dragon Drink,18mL,5.0%,1
DLMMO500207,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Dragon Drink,18mL,5.0%,1
HLY18MPD50DNDK,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Dragon Drink,18mL,5.0%,5
HLY18MPD50DNDK,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Dragon Drink,18mL,5.0%,5
HLY18MPD50DNDK,Lost Mary MO20000 PRO Rechargeable Vape-Dragon Drink-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Dragon Drink,18mL,5.0%,5
DLMMO500208,Lost Mary MO20000 PRO Rechargeable Vape-Rainbow Sherbet-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Rainbow Sherbet,18mL,5.0%,1
DLMMO500208,Lost Mary MO20000 PRO Rechargeable Vape-Rainbow Sherbet-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Rainbow Sherbet,18mL,5.0%,1
DLMMO500208,Lost Mary MO20000 PRO Rechargeable Vape-Rainbow Sherbet-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Rainbow Sherbet,18mL,5.0%,1
HLY18MPD50RWST,Lost Mary MO20000 PRO Rechargeable Vape-Rainbow Sherbet-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Rainbow Sherbet,18mL,5.0%,5
HLY18MPD50RWST,Lost Mary MO20000 PRO Rechargeable Vape-Rainbow Sherbet-5-Pack-5.0%-18mL,Disposables,65.0,,goods,5000,Rainbow Sherbet,18mL,5.0%,5
