product,location,inventoried_quantity
DLOMYP500523,WH/Z,16
DLOMYP500524,WH/G/7/3,6
DLOMYP500525,WH/Z,0
DLOMYP500526,WH/G/8/3,17
DLOMYP500527,WH/Z,0
DLOMYP500528,WH/E/6/1,6
DLOMYP500529,WH/G/8/3,3
DLOMYP500530,WH/E/6/2,2
DLOMYP500531,WH/G/8/3,0
DLOMYP500531,WH/Z,14
DLOMYP500532,WH/E/6/2,0
DLOMYP500533,WH/G/8/3,17
DLOMYP500534,WH/E/6/2,2
DLOMYP500535,WH/G/7/3,6
DLOMYP500536,WH/Z,0
DLOMYP500537,WH/Z,19
DLOMYP500538,WH/Z,0
DLOMYP500539,WH/Z,0
DLOMYP500540,WH/Z,0
DLOMYP500541,WH/G/8/3,14
DLOMYP500542,WH/G/7/3,13
DLOMYP500543,WH/G/8/3,11
DLOMYP500543,WH/Z,16
DLOMYP500544,WH/G/7/3,18
DLOMYP500545,WH/G/7/3,17
DLOMYP500546,WH/Z,0
DLOMYP500547,WH/G/8/3,10
DLOMYP500548,WH/G/8/3,5
DLOMYP500548,WH/Z,20
DLOMYP500549,WH/G/8/3,19
DLOMYP500550,WH/G/8/3,5
DLOMYP500551,WH/G/8/3,19
DLOMYP500552,WH/Z,0
DLOMYP500553,WH/F/8/3,19
DLOMYP500554,WH/Z,19
DLOMYP500555,WH/G/8/3,1
DLOMYP500555,WH/Z,20
DLOMYP500556,WH/E/6/1,0
DLOMYP500557,WH/Z,0
DLOMYP500558,WH/E/6/1,38
DLTFNP500001,WH/Z,0
DLTFNP500002,WH/Z,0
DLTFNP500003,WH/Z,0
DLTFNP500004,WH/Z,2
DLTFNP500005,WH/Z,0
DLTFNP500006,WH/Z,0
DLTFNP500008,WH/Z,0
DLTFNP500009,WH/Z,0
DLTFNP500010,WH/Z,5
DLTFNP500011,WH/Z,0
DLTFNP500012,WH/Z,0
DLUALS500601,WH/Z,0
DLUALS500602,WH/Z,0
DLUALS500603,WH/Z,0
DLUALS500604,WH/Z,0
DLUALS500605,WH/Z,0
DLUALS500606,WH/Z,0
DLUALS500607,WH/Z,0
DLUALS500608,WH/Z,0
DLUALS500609,WH/Z,0
DLUAPS500501,WH/D/5/2,20
DLUAPS500502,WH/D/5/2,58
DLUAPS500503,WH/D/5/2,115
DLUAPS500504,WH/D/5/2,101
DLUAPS500505,WH/D/5/2,139
DLUAPS500506,WH/D/5/2,153
DLUAPS500507,WH/D/6/3,0
DLUAPS500508,WH/D/5/2,116
DLUAPS500509,WH/D/4/2,45
DLUAPS500510,WH/D/4/2,166
DLUAPS500511,WH/D/4/2,1
DLUARP500001,WH/Z,0
DLUARP500002,WH/Z,0
DLUARP500003,WH/Z,0
DLUARP500004,WH/Z,0
DLUARP500005,WH/Z,0
DLUARP500006,WH/Z,0
DLUARP500007,WH/Z,0
DLUARP500008,WH/Z,0
DLUARP500009,WH/Z,0
DLUARP500010,WH/Z,0
DLUARP500011,WH/Z,0
DLUARP500012,WH/Z,0
DLUCHP500701,WH/Z,0
DLUCHP500702,WH/Z,0
DLUCHP500703,WH/Z,0
DLUCHP500704,WH/Z,0
DLUCHP500705,WH/Z,0
DLUCHP500706,WH/Z,0
DLUCHP500707,WH/Z,0
DLUCHP500708,WH/Z,0
DLUCHP500709,WH/Z,0
DLUCHP500710,WH/Z,0
DLUCHP500711,WH/Z,0
DLUCHP500712,WH/Z,0
DLUCHP500713,WH/Z,0
DLUCHP500714,WH/Z,0
DLUCHP500715,WH/Z,0
DLUCHP500716,WH/Z,0
DLUCHP500717,WH/Z,0
DLUCHP500718,WH/Z,0
DLUCHP500719,WH/Z,0
DLUCHP500720,WH/Z,0
DLUCHP500721,WH/Z,0
DLUCHS500701,WH/B/5/2,114
DLUCHS500702,WH/B/5/2,206
DLUCHS500703,WH/B/5/2,0
DLUCHS500704,WH/Z,0
DLUCHS500705,WH/B/5/2,0
DLUCHS500706,WH/Z,0
DLUCHS500707,WH/B/5/2,24
DLUCHS500708,WH/B/5/2,92
DLUCHS500709,WH/B/5/2,145
DLUCHS500710,WH/B/4/2,156
DLUCHS500711,WH/B/4/2,143
DLUCHS500712,WH/B/4/2,153
DLUCHS500713,WH/B/4/2,122
DLUCHS500714,WH/B/4/2,296
DLUCHS500715,WH/B/4/2,98
DLUCHS500716,WH/B/4/2,149
DLUCHS500718,WH/B/4/2,106
DLUCHS500719,WH/B/4/2,130
DLUFLP500001,WH/Z,0
DLUFLP500002,WH/Z,0
DLUFLP500003,WH/Z,0
DLUFLP500004,WH/Z,0
DLURGP500001,WH/Z,0
DLURGP500002,WH/Z,0
DLURGP500003,WH/Z,0
DLURGP500004,WH/Z,0
DLURGP500005,WH/Z,0
DLURGP500006,WH/Z,0
DLURGP500007,WH/Z,0
DLURGP500009,WH/Z,0
DLURGP500010,WH/Z,0
DLURGP500011,WH/Z,0
DLURGP500012,WH/Z,0
DLURGP500013,WH/Z,0
DLURGP500014,WH/Z,0
DLURGP500015,WH/Z,0
DLVMMS501801,WH/E/5/4,0
DLVMMS501802,WH/E/5/4,0
DLVMMS501803,WH/Z,0
DLVMMS501804,WH/E/5/4,0
DLVMMS501805,WH/E/5/4,0
DLVMMS501806,WH/E/5/4,0
DLVMMS501807,WH/Z,0
DLVMMS501808,WH/Z,0
DLVMMS501809,WH/Z,0
DLVMMS501810,WH/E/5/4,0
DLVMMS501811,WH/Z,0
DLVMMS501812,WH/E/5/4,0
DLVMMS501813,WH/Z,0
DLVMMS501814,WH/E/5/4,0
DLVMMS501815,WH/E/6/4,0
DLVOBP500401,WH/Z,0
DLVOBP500402,WH/Z,0
DLVOBP500403,WH/Z,0
DLVOBP500404,WH/Z,0
DLVOBP500405,WH/Z,0
DLVOBP500406,WH/Z,0
DLVOBP500407,WH/Z,0
DLVOBP500408,WH/Z,0
DLVOBP500409,WH/Z,0
DLVOBP500410,WH/Z,0
DLVOBP500701,WH/F/5/4,0
DLVOBP500701,WH/Z,0
DLVOBP500702,WH/D/1/4,0
DLVOBP500703,WH/F/4/4,0
DLVOBP500703,WH/Z,10
DLVOBP500704,WH/D/1/4,3
DLVOBP500705,WH/F/4/4,0
DLVOBP500705,WH/Z,0
DLVOBP500706,WH/F/4/4,0
DLVOBP500706,WH/Z,7
DLVOBP500707,WH/D/1/4,0
DLVOBP500708,WH/E/2/4,2
DLVOBP500709,WH/Z,0
DLVOBP500710,WH/F/5/4,0
DLVOBP500710,WH/Z,9
DLVOBP500711,WH/D/4/4,0
DLVOBP500712,WH/D/4/4,10
DLVOBP500713,WH/E/2/4,1
DLVOBP500714,WH/D/4/4,0
DLVOBP500714,WH/Z,18
DLVOBP500715,WH/F/5/3,0
DLVOBP500716,WH/D/2/4,0
DLVOBP500716,WH/Z,1
DLVOBP500717,WH/D/2/4,0
DLVOBP500718,WH/D/1/4,4
DLVOBP500719,WH/D/3/4,0
DLVOBP500720,WH/D/2/4,10
DLVOBP500721,WH/E/1/4,26
DLVOBP500722,WH/E/2/4,0
DLVOBP500723,WH/D/4/4,0
DLVOBP500723,WH/Z,4
DLVOBP500724,WH/D/2/4,12
DLVOBP500725,WH/F/4/4,0
DLVOBP500726,WH/D/3/4,0
DLVOBP500726,WH/Z,8
DLVOBP500727,WH/D/1/4,5
DLVOBP500728,WH/D/3/4,0
DLVOBP500728,WH/Z,13
DLVOBP500729,WH/E/3/4,9
DLVOBP500730,WH/E/2/4,0
DLVOBP500731,WH/E/2/4,4
DLVOBP500732,WH/E/1/4,0
DLVOBP500733,WH/F/5/3,0
DLVOBP500733,WH/Z,0
DLVOBP500734,WH/E/3/4,0
DLVOBP500735,WH/E/1/4,7
DLVOBP500736,WH/Z,0
DLVOBP500737,WH/Z,0
DLVOBP500738,WH/D/1/4,12
DLVOBP500739,WH/Z,0
DLVOBP500740,WH/E/1/4,0
DLVOBP500740,WH/Z,12
DLVOBP500741,WH/Z,0
DLVOBP500742,WH/E/2/4,15
DLVOBP500743,WH/E/3/4,0
DLVOBP500743,WH/Z,9
DLVOBP500744,WH/E/3/4,0
DLVOBP500745,WH/D/2/4,0
DLVOBP500746,WH/D/2/4,7
DLVOBP500747,WH/D/1/4,3
DLVOBP500748,WH/F/5/4,0
DLVOBP500749,WH/D/4/4,0
DLVOBP500749,WH/Z,2
DLVOBP500750,WH/E/2/4,0
DLVOBP500750,WH/Z,18
DLVOBP500751,WH/E/1/4,0
DLVOBP500751,WH/Z,9
DLVOBP500752,WH/Z,0
DLVOBP500753,WH/F/4/4,0
DLVOBP500753,WH/Z,0
DLVOBP500754,WH/D/1/4,9
DLVOBP500755,WH/D/4/4,0
DLVOBP500755,WH/Z,9
DLVOBP500756,WH/F/5/3,0
DLVOBP500756,WH/Z,12
DLVOBP500757,WH/D/3/4,0
DLVOBP500758,WH/Z,0
DLVOBP500759,WH/D/4/4,1
DLVOBP500759,WH/Z,8
DLVOBP500760,WH/D/3/4,0
DLVOBP500760,WH/Z,17
DLVOBP500761,WH/Z,0
DLVOBP500762,WH/Z,0
DLVOBP500763,WH/Z,0
DLVOBP500764,WH/D/1/4,4
DLVOBP500765,WH/E/2/4,9
DLVOBP500767,WH/E/3/4,11
DLVOBP500768,WH/D/3/4,20
DLVOBP500769,WH/D/1/4,20
DLVOOP500101,WH/G/5/4,0
DLVOOP500102,WH/G/5/4,17
DLVOOP500103,WH/G/5/4,0
DLVOOP500104,WH/G/5/4,0
DLVOOP500105,WH/G/5/4,16
DLVOOP500106,WH/G/5/4,0
DLVOOP500107,WH/G/5/4,0
DLVOOP500108,WH/G/5/4,0
DLVOOP500109,WH/G/5/4,0
DLVOOP500110,WH/G/5/4,14
DMFOGP500001,WH/Z,0
DMFOGP500001,WH/Z,0
DMFOGP500002,WH/Z,0
DMFOGP500002,WH/Z,0
DMFOGP500003,WH/Z,0
DMFOGP500004,WH/Z,0
DMFOGP500005,WH/Z,0
DMFOGP500006,WH/Z,0
DMFOGP500007,WH/Z,0
DMFOGP500008,WH/Z,0
DMFOGP500009,WH/Z,0
DMFOGP500010,WH/Z,0
DMFOGP500011,WH/Z,0
DMFOGP500012,WH/Z,0
DMFOGP500013,WH/Z,0
DMFOGP500014,WH/Z,0
DMICCS500101,WH/Z,0
DMICCS500102,WH/Z,0
DMICCS500103,WH/Z,0
DMICCS500104,WH/Z,0
DMICCS500105,WH/Z,0
DMICCS500106,WH/Z,0
DMICCS500107,WH/Z,2
DMICCS500108,WH/Z,0
DMICCS500109,WH/Z,0
DMICCS500110,WH/Z,0
DMICCS500111,WH/Z,0
DMICCS500112,WH/Z,0
DMICCS500113,WH/Z,0
DMICCS500114,WH/Z,1
DMONXS503001,WH/A/9/2,0
DMONXS503002,WH/A/9/2,26
DMONXS503003,WH/A/9/2,25
DMONXS503004,WH/A/9/2,23
DMONXS503005,WH/A/9/2,19
DMONXS503006,WH/A/9/2,1
DMONXS503007,WH/A/9/2,28
DMONXS503008,WH/A/9/2,32
DMONXS503009,WH/A/9/2,0
DMONXS503010,WH/A/9/2,6
DMONXS503011,WH/A/9/3,39
DMONXS503012,WH/A/9/3,3
DMONXS503013,WH/A/9/3,20
DMONXS503014,WH/A/9/4,0
DMONXS503015,WH/A/9/3,6
DMPBAS500201,WH/B/3/2,125
DMPBAS500201,WH/B/3/3,0
DMPBAS500202,WH/B/3/3,0
DMPBAS500203,WH/B/3/2,214
DMPBAS500203,WH/B/3/3,0
DMPBAS500204,WH/B/3/2,31
DMPBAS500205,WH/B/3/2,29
DMPBAS500206,WH/B/3/2,0
DMPBAS500206,WH/B/3/3,301
DMPBAS500207,WH/B/3/3,0
DMPBAS500208,WH/B/3/3,0
DMPBAS500209,WH/B/3/3,163
DMPBAS500210,WH/B/3/2,0
DMPBAS500211,WH/B/3/2,0
DMPBAS500212,WH/B/3/2,197
DMRNCS501501,WH/D/2/2,99
DMRNCS501502,WH/D/2/2,80
DMRNCS501503,WH/D/2/2,135
DMRNCS501504,WH/D/2/2,107
DMRNCS501505,WH/D/2/2,49
DMRNCS501506,WH/D/2/2,106
DMRNCS501507,WH/D/2/2,85
DMRNCS501508,WH/D/2/1,143
DMRNCS501509,WH/D/2/1,101
DMRNCS501510,WH/D/2/1,0
DMRNCS501511,WH/D/2/1,14
DMRNCS501512,WH/D/2/1,0
DMRNCS501513,WH/D/2/1,98
DMSBXP000001,WH/Z,939
DMSBXP000002,WH/Z,929
DMSBXP000003,WH/Z,884
DNEXAS500201,WH/B/7/4,36
DNEXAS500202,WH/B/7/4,0
DNEXAS500203,WH/B/7/4,0
DNEXAS500204,WH/Z,0
DNEXAS500205,WH/B/7/4,78
DNEXAS500206,WH/B/7/4,89
DNEXAS500207,WH/B/7/4,82
DNEXAS500208,WH/Z,0
DNEXAS500209,WH/B/7/4,84
DNEXAS500210,WH/B/7/4,0
DNEXAS500211,WH/B/7/3,56
DNEXAS500212,WH/B/7/3,62
DNEXAS500213,WH/B/7/3,9
DNEXAS500214,WH/B/7/4,0
DNEXAS500215,WH/B/7/3,17
DNEXAS500301,WH/A/6/1,68
DNEXAS500302,WH/A/5/1,74
DNEXAS500303,WH/A/5/1,69
DNEXAS500304,WH/A/5/1,72
DNEXAS500305,WH/A/5/1,42
DNEXAS500306,WH/A/5/1,43
DNEXAS500307,WH/A/6/4,0
DNEXAS500308,WH/A/5/1,100
DNEXAS500309,WH/A/5/1,0
DNEXAS500310,WH/A/6/1,75
DNEXAS500311,WH/A/6/1,37
DNEXAS500312,WH/A/6/1,72
DNEXAS500313,WH/A/6/1,0
DNEXAS500314,WH/A/6/1,0
DNEXAS500315,WH/A/6/1,45
DNICFP500001,WH/Z,0
DNICFP500002,WH/Z,0
DNICFP500003,WH/Z,0
DNICFP500004,WH/Z,0
DNICFP500005,WH/Z,0
DNICFP500006,WH/Z,0
DNICFP500007,WH/Z,0
DNICFP500008,WH/Z,0
DNIMBP501001,WH/Z,28
DNIMBP501002,WH/Z,11
DNIMBP501003,WH/Z,2
DNKMAS500401,WH/Z,0
DNKMAS500402,WH/Z,0
DNKMAS500403,WH/Z,0
DNKMAS500404,WH/Z,0
DNKMAS500405,WH/Z,0
DNKMAS500406,WH/Z,0
DNKMAS500407,WH/Z,0
DNORTS500101,WH/G/3/4,0
DNORTS500102,WH/G/3/4,0
DNORTS500102,WH/Z,63
DNORTS500103,WH/G/3/3,0
DNORTS500104,WH/G/3/4,0
DNORTS500104,WH/Z,74
DNORTS500105,WH/G/2/4,10
DNORTS500106,WH/G/3/3,4
DNORTS500107,WH/G/3/3,0
DNORTS500108,WH/G/3/3,1
DNORTS500109,WH/G/3/3,0
DNORTS500110,WH/G/3/3,0
DNORTS500110,WH/Z,69
DNORTS500111,WH/G/3/1,0
DNORTS500111,WH/Z,55
DNORTS500112,WH/G/3/1,0
DNORTS500112,WH/Z,0
DNORTS500113,WH/G/2/4,0
DNORTS500113,WH/Z,74
DNORTS500114,WH/G/2/4,0
DNORTS500114,WH/Z,2
DNORTS500115,WH/G/3/4,1
DNORTS500116,WH/G/3/3,7
DNORTS500117,WH/G/3/3,0
DNORTS500117,WH/Z,65
DNORTS500118,WH/G/3/2,0
DNORTS500118,WH/Z,83
DNORTS500119,WH/G/3/2,0
DNORTS500119,WH/Z,75
DNORTS500120,WH/G/3/4,0
DNORTS500120,WH/Z,67
DNORTS500121,WH/G/3/2,0
DNORTS500121,WH/Z,74
DNORTS500122,WH/G/3/4,0
DNORTS500122,WH/Z,55
DNORTS500123,WH/G/3/3,0
DNORTS500123,WH/Z,0
DNORTS500124,WH/G/3/2,0
DNORTS500125,WH/G/3/2,0
DNORTS500125,WH/Z,78
DNORTS500126,WH/G/3/3,0
DNORTS500126,WH/Z,0
DNORTS500127,WH/G/3/4,86
DNORTS500128,WH/G/3/1,0
DNORTS500128,WH/Z,0
DNORTS500129,WH/G/3/2,0
DNORTS500129,WH/Z,57
DNORTS500130,WH/G/3/2,0
DNORTS500130,WH/Z,78
DNORTS500131,WH/G/3/2,0
