product,location,inventoried_quantity
DSWFTP500508,WH/Z,0
DSWFTP500509,WH/Z,0
DSWFTP500510,WH/Z,0
DSWFTP500511,WH/Z,0
DSWFTP500512,WH/Z,0
DSWFTP500513,WH/Z,0
DSWFTP500514,WH/Z,0
DSWFTP500515,WH/Z,0
DSWFTP500516,WH/Z,0
DSWFTP500517,WH/Z,0
DSWFTP500518,WH/D/6/3,0
DSWFTP500519,WH/Z,0
DSWFTP500520,WH/Z,0
DSWFTP500521,WH/Z,0
DSWFTP500522,WH/Z,0
DSWFTP500523,WH/Z,0
DSWFTP500524,WH/Z,0
DSWFTP500525,WH/Z,0
DSWFTP500526,WH/Z,0
DSWFTP500527,WH/Z,0
DSWFTP500528,WH/Z,0
DSWFTP500529,WH/Z,0
DSWFTP500530,WH/D/6/3,0
DSWFTP500531,WH/Z,0
DSWFTP500532,WH/D/6/3,0
DSWFTS500001,WH/D/6/3,11
DSWFTS500002,WH/Z,0
DSWFTS500003,WH/Z,0
DSWFTS500004,WH/D/6/2,39
DSWFTS500005,WH/Z,0
DSWFTS500006,WH/Z,0
DSWFTS500007,WH/Z,0
DSWFTS500008,WH/Z,0
DSWFTS500009,WH/Z,0
DSWFTS500010,WH/Z,0
DSWFTS500011,WH/Z,0
DSWFTS500012,WH/Z,0
DSWFTS500013,WH/D/6/3,0
DSWFTS500014,WH/Z,0
DSWFTS500015,WH/Z,0
DSWFTS500016,WH/Z,0
DSWFTS500017,WH/Z,0
DSWFTS500018,WH/Z,0
DSWFTS500019,WH/D/6/2,24
DSWFTS500020,WH/D/6/3,6
DSWFTS500021,WH/D/6/2,8
DSWFTS500022,WH/Z,0
DSWFTS500023,WH/Z,0
DSWFTS500024,WH/Z,0
DSWFTS500025,WH/Z,0
DSWFTS500026,WH/Z,0
DSWFTS500027,WH/Z,0
DSWFTS500028,WH/D/6/2,8
DSWFTS500029,WH/D/6/2,5
DSWFTS500030,WH/D/6/3,95
DSWFTS500031,WH/Z,0
DSWFTS500032,WH/D/6/2,0
DSWICP500701,WH/Z,0
DSWICP500702,WH/Z,0
DSWICP500703,WH/Z,0
DSWICP500704,WH/Z,0
DSWICP500705,WH/Z,0
DSWICP500706,WH/Z,0
DSWICP500707,WH/Z,0
DSWICP500708,WH/Z,0
DSWICP500709,WH/Z,0
DSWICP500710,WH/Z,0
DSWICP500711,WH/Z,0
DSWICP500712,WH/Z,0
DSWICP500713,WH/Z,0
DSWICP500714,WH/Z,0
DSWICP500715,WH/Z,0
DSWICP500716,WH/Z,0
DSWICP500717,WH/Z,0
DSWICP500718,WH/Z,0
DSWICP500719,WH/Z,0
DSWICP500720,WH/Z,0
DSWKAP500601,WH/Z,0
DSWKAP500602,WH/Z,0
DSWKAP500603,WH/Z,0
DSWKAP500604,WH/Z,0
DSWKAP500605,WH/Z,0
DSWKAP500606,WH/Z,0
DSWKAP500607,WH/Z,0
DSWKAP500608,WH/Z,0
DSWKAP500609,WH/Z,0
DSWKAP500610,WH/Z,0
DSWKAP500611,WH/Z,0
DSWKAP500612,WH/Z,0
DSWKAP500613,WH/Z,0
DSWKAP500614,WH/Z,0
DSWKAP500615,WH/Z,0
DSWKAP500616,WH/Z,0
DSWKAP500617,WH/Z,0
DSWKAP500618,WH/Z,0
DSWKAS500601,WH/Z,0
DSWKAS500602,WH/Z,0
DSWKAS500603,WH/Z,0
DSWKAS500604,WH/Z,0
DSWKAS500605,WH/Z,0
DSWKAS500606,WH/Z,0
DSWKAS500607,WH/Z,0
DSWKAS500608,WH/Z,0
DSWKAS500609,WH/Z,0
DSWKAS500610,WH/Z,0
DSWKAS500611,WH/Z,0
DSWKAS500612,WH/Z,0
DSWMNP500001,WH/Z,0
DSWMNP500002,WH/Z,0
DSWMNP500003,WH/Z,0
DSWMNP500004,WH/Z,0
DSWMNP500005,WH/Z,0
DSWMNP500006,WH/Z,0
DSWMNP500007,WH/Z,0
DSWMNP500008,WH/Z,0
DSWMNP500009,WH/Z,0
DSWMNP500010,WH/Z,0
DSWMNP500011,WH/Z,0
DSWMNP500012,WH/Z,0
DSWMOP500001,WH/Z,0
DSWMOP500002,WH/Z,0
DSWMOP500003,WH/Z,0
DSWMOP500004,WH/Z,0
DSWMOP500005,WH/Z,0
DSWMOP500006,WH/Z,0
DSWMOP500007,WH/Z,0
DSWMOP500008,WH/Z,0
DSWMOP500009,WH/Z,0
DSWMOP500010,WH/Z,0
DSWMOP500011,WH/Z,0
DSWMOP500012,WH/Z,0
DSWMOP500013,WH/Z,0
DSWMOP500014,WH/Z,0
DSWMOP500015,WH/Z,0
DSWMOP500016,WH/Z,0
DSWMOS500001,WH/Z,0
DSWMOS500002,WH/Z,0
DSWMOS500003,WH/Z,0
DSWMOS500004,WH/Z,0
DSWMOS500005,WH/Z,0
DSWMOS500006,WH/Z,0
DSWMOS500007,WH/Z,0
DSWMOS500008,WH/Z,0
DSWMOS500009,WH/Z,0
DSWMOS500010,WH/Z,0
DSWMOS500011,WH/Z,0
DSWMOS500012,WH/Z,0
DSWMOS500013,WH/Z,0
DSWMOS500014,WH/Z,0
DSWMOS500015,WH/Z,0
DSWMTS500301,WH/Z,0
DSWMTS500302,WH/Z,0
DSWMTS500303,WH/F/4/2,2
DSWMTS500304,WH/F/4/2,47
DSWMTS500305,WH/Z,0
DSWMTS500306,WH/F/4/2,1
DSWMTS500307,WH/F/4/2,64
DSWMTS500308,WH/Z,0
DSWMTS500309,WH/F/4/2,154
DSWMTS500310,WH/F/4/2,23
DSWMTS500311,WH/Z,0
DSWMTS500312,WH/Z,0
DSWMTS500313,WH/F/4/2,3
DSWMTS500314,WH/F/4/2,0
DSWMTS500315,WH/Z,0
DSWMTS500316,WH/Z,0
DSWMTS500317,WH/F/4/2,38
DSWMTS500318,WH/F/4/2,11
DSWMTS500319,WH/F/4/2,0
DSWMTS500320,WH/F/4/2,12
DSWZEP000001,WH/Z,0
DSWZEP000002,WH/Z,0
DSWZEP000003,WH/Z,0
DSWZEP000004,WH/Z,0
DSWZEP000005,WH/Z,0
DSWZEP000006,WH/Z,0
DSWZEP000007,WH/Z,0
DSWZEP000008,WH/Z,0
DSWZEP000009,WH/Z,0
DSWZEP000010,WH/Z,0
DTETEP400601,WH/Z,0
DTETEP400602,WH/Z,0
DTGPOP500001,WH/Z,0
DTGPOP500002,WH/Z,0
DTGPOP500003,WH/Z,0
DTGPOP500004,WH/Z,0
DTGPOP500005,WH/Z,0
DTGPOP500006,WH/Z,0
DTGPOP500007,WH/Z,0
DTGPOP500008,WH/Z,0
DTGPOP500009,WH/Z,0
DTGPOP500010,WH/Z,0
DTGPOP500011,WH/Z,0
DTGPOP500012,WH/Z,0
DTGPOP500013,WH/Z,0
DTGPOP500014,WH/Z,0
DTGPOP500015,WH/Z,0
DTGPOP500016,WH/Z,0
DTGPOP500017,WH/Z,0
DTGPOP500018,WH/Z,0
DTGPOP500019,WH/Z,0
DTLSLP500801,WH/Z,0
DTLSLP500802,WH/D/8/1,5
DTLSLP500803,WH/D/8/1,4
DTLSLP500804,WH/D/8/1,5
DTLSLP500805,WH/Z,0
DTLSLP500806,WH/Z,0
DTLSLP500807,WH/D/8/1,4
DTLSLP500808,WH/D/8/1,3
DTLSLP500809,WH/Z,0
DTLSLP500810,WH/D/8/1,4
DTLSLP500811,WH/D/8/1,0
DTLSLP500812,WH/D/8/1,6
DTMMWS501501,WH/A/3/4,163
DTMMWS501502,WH/A/3/4,189
DTMMWS501503,WH/A/3/4,143
DTMMWS501504,WH/A/3/4,181
DTMMWS501505,WH/A/3/4,177
DTMMWS501506,WH/A/3/4,171
DTMMWS501507,WH/A/3/4,177
DTMMWS501508,WH/A/3/4,171
DTMMWS501509,WH/A/3/4,168
DTMMWS501510,WH/A/3/4,178
DTMMWS501511,WH/A/3/3,141
DTMMWS501512,WH/A/3/3,173
DTMMWS501513,WH/A/3/3,161
DTMMWS501514,WH/A/3/3,159
DTPULP500601,WH/Z,0
DTPULP500602,WH/Z,0
DTPULP500603,WH/Z,0
DTPULP500604,WH/Z,0
DTPULP500605,WH/A/4/4,2
DTPULP500606,WH/Z,0
DTPULP500607,WH/Z,0
DTPULP500608,WH/Z,0
DTPULP500609,WH/Z,0
DTPULP500610,WH/Z,0
DTPULP500611,WH/Z,0
DTPULP500612,WH/Z,0
DTPULP500613,WH/Z,0
DTPULP500614,WH/Z,0
DTPULP500615,WH/Z,0
DTRLYP000501,WH/Z,0
DTRLYP000502,WH/Z,0
DTRLYP000503,WH/Z,0
DTRLYP000504,WH/Z,0
DTRLYP000505,WH/Z,0
DTRLYP000506,WH/Z,0
DTRLYP000507,WH/Z,0
DTRLYP000508,WH/Z,0
DTRLYP000509,WH/Z,0
DTRLYP000510,WH/Z,0
DTRLYP500501,WH/Z,0
DTRLYP500502,WH/D/7/3,0
DTRLYP500502,WH/Z,6
DTRLYP500503,WH/Z,0
DTRLYP500504,WH/D/7/3,6
DTRLYP500505,WH/Z,0
DTRLYP500506,WH/Z,0
DTRLYP500507,WH/B/5/3,5
DTRLYP500507,WH/Z,1
DTRLYP500508,WH/Z,0
DTRLYP500509,WH/Z,0
DTRLYP500510,WH/Z,0
DTRLYP500511,WH/Z,0
DTRLYP500512,WH/D/7/3,7
DTRLYP500513,WH/Z,0
DTRLYP500514,WH/Z,0
DTRLYP500515,WH/Z,0
DTRLYP500516,WH/B/5/3,0
DTRLYP500517,WH/B/5/3,0
DTRLYP500518,WH/Z,0
DTRLYP500519,WH/B/5/3,0
DTRLYP500520,WH/Z,0
DTRLYP500521,WH/Z,0
DTRSTS502001,WH/B/4/4,0
DTRSTS502001,WH/Z,22
DTRSTS502002,WH/B/4/4,0
DTRSTS502002,WH/Z,39
DTRSTS502003,WH/B/4/4,20
DTRSTS502003,WH/Z,100
DTRSTS502004,WH/B/4/4,0
DTRSTS502004,WH/Z,41
DTRSTS502005,WH/B/4/4,0
DTRSTS502005,WH/Z,75
DTRSTS502006,WH/B/4/4,0
DTRSTS502006,WH/Z,74
DTRSTS502007,WH/B/4/4,0
DTRSTS502007,WH/Z,16
DTRSTS502008,WH/B/4/4,0
DTRSTS502008,WH/Z,39
DTRSTS502009,WH/B/4/4,0
DTRSTS502009,WH/Z,16
DTRSTS502010,WH/B/4/4,0
DTRSTS502010,WH/Z,16
DTRSTS502011,WH/B/3/4,0
DTRSTS502011,WH/Z,11
DTRSTS502012,WH/B/3/4,0
DTRSTS502012,WH/Z,23
DTRSTS502013,WH/B/3/4,0
DTRSTS502013,WH/Z,19
DTRSTS502014,WH/B/3/4,0
DTRSTS502014,WH/Z,33
DTSHWS500701,WH/B/6/3,34
DTSHWS500702,WH/B/6/3,117
DTSHWS500703,WH/B/6/3,460
DTSHWS500704,WH/B/6/3,120
DTSHWS500705,WH/B/2/3,80
DTSHWS500706,WH/B/6/3,133
DTSLGS503001,WH/G/2/1,99
DTSLGS503001,WH/G/3/1,7
DTSLGS503001,WH/Z,100
DTSLGS503002,WH/G/2/1,111
DTSLGS503002,WH/Z,100
DTSLGS503003,WH/G/2/1,103
DTSLGS503003,WH/Z,103
DTSLGS503004,WH/G/2/1,98
DTSLGS503004,WH/Z,148
DTSLGS503005,WH/G/2/1,129
DTSLGS503005,WH/Z,100
DTSLGS503006,WH/G/3/1,133
DTSLGS503006,WH/Z,100
DTSLGS503007,WH/G/2/1,97
DTSLGS503007,WH/G/3/1,15
DTSLGS503007,WH/Z,100
DTSLGS503008,WH/G/3/1,106
DTSLGS503008,WH/Z,100
DTSLGS503009,WH/G/3/1,96
DTSLGS503009,WH/Z,98
DTSLGS503010,WH/G/3/1,105
DTSLGS503010,WH/Z,100
DTSLGS503011,WH/G/3/1,108
DTSLGS503011,WH/Z,100
DTSLGS503012,WH/G/3/1,99
DTSLGS503012,WH/Z,98
DTSLGS503013,WH/G/3/1,126
DTSLGS503013,WH/Z,100
DTSLGS503014,WH/G/3/1,127
DTSLGS503014,WH/Z,100
DTSLGS503015,WH/G/3/1,96
DTSLGS503015,WH/Z,137
DTSLGS503016,WH/G/3/1,98
DTSLGS503016,WH/Z,99
DTWCHS500101,WH/D/7/2,0
DTWCHS500101,WH/Z,0
DTWCHS500102,WH/D/7/2,0
DTWCHS500102,WH/Z,0
DTWCHS500103,WH/D/7/2,0
DTWCHS500103,WH/Z,87
DTWCHS500104,WH/D/7/2,0
DTWCHS500104,WH/Z,92
DTWCHS500105,WH/D/7/2,0
DTWCHS500105,WH/Z,91
DTWCHS500106,WH/D/7/2,0
DTWCHS500106,WH/Z,99
DTWCHS500107,WH/D/7/2,0
DTWCHS500107,WH/Z,67
DTWCHS500108,WH/D/7/2,0
DTWCHS500108,WH/Z,88
DTWCHS500109,WH/D/7/2,8
DTWCHS500109,WH/Z,200
DTWCHS500110,WH/D/6/2,3
DTWCHS500110,WH/Z,100
DTWSTP500601,WH/Z,0
DTWSTP500602,WH/Z,0
DTWSTP500603,WH/Z,0
DTWSTP500604,WH/Z,0
DTWSTP500605,WH/Z,0
DTWSTP500606,WH/Z,0
DTWSTP500607,WH/Z,0
DTYRDS500001,WH/B/2/3,61
DTYRDS500002,WH/B/2/3,60
DTYRDS500003,WH/B/2/3,57
DTYRDS500004,WH/B/2/3,0
DTYRDS500004,WH/Z,149
DTYRDS500005,WH/B/2/3,0
DTYRDS500006,WH/B/2/3,0
DTYRDS500006,WH/Z,189
DTYRDS500007,WH/B/2/3,84
DTYRDS500007,WH/Z,200
DTYRDS500008,WH/B/2/3,15
DTYRDS500009,WH/B/2/3,77
DTYRDS500009,WH/Z,200
DTYRDS500010,WH/B/2/2,31
DTYRDS500010,WH/Z,200
DTYRDS500011,WH/B/2/3,3
DTYRDS500011,WH/Z,200
DTYRDS500012,WH/B/2/3,0
DTYRDS500013,WH/B/2/2,61
DTYRDS500014,WH/B/2/2,48
DTYRDS500014,WH/Z,200
DTYRDS500015,WH/B/2/2,36
DTYRDS500016,WH/B/2/2,42
DTYRDS500017,WH/B/2/2,34
DTYRDS500017,WH/Z,200
DTYRDS500018,WH/B/2/2,2
DTYRDS500018,WH/Z,200
DTYRDS500019,WH/B/2/2,9
DTYRDS500019,WH/Z,200
DTYRDS500020,WH/B/2/1,51
DTYRDS500020,WH/Z,200
DTYRDS500021,WH/B/2/1,44
DTYRDS500021,WH/Z,200
DTYRDS500022,WH/B/2/1,1
DTYRDS500022,WH/Z,185
DTYRDS500023,WH/B/2/1,0
DTYRDS500024,WH/B/2/1,1
DTYRDS500024,WH/Z,192
DTYRDS500025,WH/B/2/1,27
DTYRDS500026,WH/B/2/1,8
DTYRDS500027,WH/B/2/2,200
DTYSNP500701,WH/Z,0
DTYSNP500702,WH/Z,0
DTYSNP500703,WH/Z,0
DTYSNP500704,WH/Z,0
DTYSNP500705,WH/Z,0
DTYSNP500706,WH/Z,0
DTYSNP500707,WH/Z,0
DTYSNP500708,WH/Z,0
DTYSNP500709,WH/Z,0
DTYSNP500710,WH/Z,0
DTYSNP500711,WH/Z,0
DTYSNP500712,WH/Z,0
DTYSNP500713,WH/Z,0
DTYSNP500714,WH/Z,0
DTYSNP500715,WH/Z,0
DTYSNP500716,WH/Z,0
DTYSNP500717,WH/Z,0
DTYSNP500718,WH/Z,0
DTYSNP500719,WH/Z,0
DTYSNP500720,WH/Z,0
DTYSNP500721,WH/Z,0
DTYSNP500722,WH/Z,0
DTYSNP500723,WH/Z,0
DTYSNP500724,WH/Z,0
DTYSNP500725,WH/Z,0
DTYSNP500726,WH/Z,0
DTYSNP500727,WH/Z,0
DTYSNP500728,WH/Z,0
DTYSNP500729,WH/Z,0
DTYSNP500730,WH/Z,0
DTYSNP500731,WH/Z,0
DTYSNP500732,WH/Z,0
DTYSNP500733,WH/Z,0
DTYSNP500734,WH/Z,0
DTYSNP500735,WH/Z,0
DTYSNP500736,WH/Z,0
DTYSNS500101,WH/A/3/4,2
DTYSNS500102,WH/Z,0
DTYSNS500103,WH/A/3/4,80
DTYSNS500104,WH/Z,0
DTYSNS500105,WH/A/3/4,0
DTYSNS500106,WH/Z,0
DTYSNS500107,WH/A/3/4,37
DTYSNS500108,WH/A/3/4,2
DTYSNS500109,WH/Z,0
DTYSNS500110,WH/A/3/3,7
DTYSNS500111,WH/A/3/3,0
DTYSNS500112,WH/Z,0
DTYSNS500113,WH/Z,0
DTYSNS500114,WH/A/3/3,9
DTYSNS500115,WH/Z,0
DTYSNS500116,WH/A/3/3,34
DTYSNS500117,WH/A/3/3,0
