product,location,inventoried_quantity
PJUHES122002,WH/G/5/1,193
PJUHES122003,WH/G/5/1,193
PJUHES122004,WH/G/5/1,194
PJUHES122005,WH/G/5/1,181
PJUULP300001,WH/Z,0
PJUULP300002,WH/Z,0
PJUULP500001,WH/Z,0
PJUULP500002,WH/Z,0
PLUBRS400151,WH/G/5/3,0
PLUBRS400151,WH/Z,73
PLUBRS400152,WH/G/6/3,0
PLUBRS400152,WH/Z,74
PLUBRS400153,WH/G/6/3,22
PLUBRS400153,WH/Z,90
PLUBRS400154,WH/G/6/3,0
PLUBRS400154,WH/Z,82
PLUBRS400155,WH/G/6/3,75
PLUBRS800151,WH/G/6/3,0
PLUBRS800151,WH/Z,90
PLUBRS800152,WH/G/6/3,33
PLUBRS800152,WH/Z,90
PLUBRS800153,WH/G/6/3,10
PLUBRS800153,WH/Z,90
PLUBRS800154,WH/G/6/3,58
PLUBRS800155,WH/G/6/3,61
PLUCYS120151,WH/G/5/3,124
PLUCYS120152,WH/G/5/3,96
PLUCYS120153,WH/G/5/3,171
PLUCYS120154,WH/G/5/3,183
PLUCYS400151,WH/G/5/3,149
PLUCYS400152,WH/G/5/3,157
PLUCYS400153,WH/G/5/3,144
PLUCYS400154,WH/G/5/3,168
PLUCYS800151,WH/G/5/3,163
PLUCYS800152,WH/G/5/3,130
PLUCYS800153,WH/G/5/3,85
PLUCYS800154,WH/G/5/3,135
POFSTS500101,WH/D/1/3,133
POFSTS500102,WH/D/1/3,0
POFSTS500102,WH/Z,83
POFSTS500103,WH/D/1/3,92
POFSTS500104,WH/D/1/3,164
POFSTS500104,WH/Z,200
POFSTS500105,WH/D/1/3,0
POFSTS500106,WH/D/1/3,0
POFSTS500106,WH/Z,83
POFSTS500107,WH/D/1/3,0
POFSTS500107,WH/Z,61
POFSTS500108,WH/E/3/4,0
POFSTS500109,WH/D/1/3,69
POFSTS500110,WH/D/1/3,100
POFSTS500111,WH/D/1/3,48
POFSTS500112,WH/D/1/2,69
POFSTS500113,WH/D/1/2,113
POFSTS500901,WH/D/8/3,0
POFSTS500901,WH/Z,39
POFSTS500902,WH/D/8/3,77
POFSTS500903,WH/D/8/3,0
POFSTS500903,WH/Z,123
POFSTS500904,WH/D/8/3,113
POFSTS500904,WH/Z,50
POFSTS500905,WH/D/8/3,65
POFSTS500905,WH/Z,75
POFSTS500906,WH/D/8/3,108
POFSTS500907,WH/D/8/3,117
POFSTS500907,WH/Z,50
POFSTS500908,WH/D/8/3,0
POFSTS500908,WH/Z,200
POFSTS500909,WH/D/8/3,6
POFSTS500910,WH/D/8/3,7
POFSTS500911,WH/Z,0
POFSTS501601,WH/D/6/2,226
POFSTS501602,WH/D/6/2,0
POFSTS501603,WH/D/6/2,217
POFSTS501604,WH/D/6/2,217
POFSTS501605,WH/D/6/2,209
POSCCS502501,WH/A/5/3,109
POSCCS502501,WH/Z,50
POSCCS502502,WH/A/5/3,98
POSCCS502502,WH/Z,50
POSCCS502503,WH/A/5/3,120
POSCCS502503,WH/Z,50
POSCCS502504,WH/A/5/3,103
POSCCS502504,WH/Z,50
POSCCS502505,WH/A/5/3,50
POSCCS502505,WH/Z,149
POSCCS502506,WH/A/5/3,100
POSCCS502506,WH/Z,50
POSCCS502507,WH/A/5/3,92
POSCCS502507,WH/Z,50
POSCCS502508,WH/A/5/3,107
POSCCS502508,WH/Z,50
POSSWS502501,WH/A/7/3,45
POSSWS502501,WH/Z,149
POSSWS502502,WH/A/6/3,46
POSSWS502502,WH/Z,145
POSSWS502503,WH/A/7/3,45
POSSWS502503,WH/Z,149
POSSWS502504,WH/A/6/3,43
POSSWS502504,WH/Z,147
POSSWS502505,WH/A/5/3,47
POSSWS502505,WH/Z,147
POSSWS502506,WH/A/5/3,10
POSSWS502506,WH/Z,34
POSSWS502507,WH/A/7/3,49
POSSWS502507,WH/Z,149
POSSWS502508,WH/Z,47
PSMN2P000001,WH/Z,0
PSMN3P000001,WH/Z,0
PSMN4P000001,WH/Z,0
PSMNXP000001,WH/Z,0
PSMR2P000001,WH/Z,0
PSMRPP000001,WH/Z,0
PSMTFP000001,WH/Z,0
PSTMNP000001,WH/Z,0
PSTMNP000002,WH/Z,2
PVPXRP000001,WH/Z,0
PVPXRP000002,WH/Z,0
PVUALP500001,WH/Z,0
PVUALP500002,WH/Z,0
PYHSXS000001,WH/Z,0
PYHSXS000002,WH/Z,132
PYHSXS000003,WH/Z,301
Premium KN95 Respirator - 25 Pack,WH/Z,100
Premium KN95 Respirator - 50 Pack,WH/Z,0
Puff Plus Disposable Vape 10 Pack-Banana Blue Razz,WH/Z,0
RDAS8PK20000,WH/G/1/4,864
RELX Flavored Pods 3-Pack-3%-Dark Sparkle,WH/Z,0
RELX Flavored Pods 3-Pack-3%-Orange Soda,WH/Z,0
RELX Flavored Pods 3-Pack-3%-Strawberry Ice,WH/Z,0
Reward Points,WH/Z,0
SBAKRS300301,WH/F/6/2,0
SBAKRS300302,WH/F/6/2,12
SBAKRS300303,WH/F/6/2,17
SBAKRS300304,WH/F/6/2,15
SBAKRS300305,WH/Z,14
Store Credit,WH/Z,0
Sugoi 100ml Dropship,WH/Z,0
Sugoi Vapor Series (100mL)-0mg-Fruitsphere,WH/Z,0
Sugoi Vapor Series (100mL)-0mg-Neptune Berries,WH/Z,0
Sugoi Vapor Series (100mL)-0mg-Ninja Man,WH/Z,0
Sugoi Vapor Series (100mL)-0mg-One Inch Punch,WH/Z,0
Sugoi Vapor Series (100mL)-0mg-Razz Man,WH/Z,0
Sugoi Vapor Series (100mL)-3mg-Fruitsphere,WH/Z,0
Sugoi Vapor Series (100mL)-3mg-Neptune Berries,WH/Z,0
Sugoi Vapor Series (100mL)-3mg-Ninja Man,WH/Z,0
Sugoi Vapor Series (100mL)-3mg-One Inch Punch,WH/Z,0
Sugoi Vapor Series (100mL)-3mg-Razz Man,WH/Z,0
Sugoi Vapor Series (100mL)-6mg-Fruitsphere,WH/Z,0
Sugoi Vapor Series (100mL)-6mg-Neptune Berries,WH/Z,0
Sugoi Vapor Series (100mL)-6mg-Ninja Man,WH/Z,0
Sugoi Vapor Series (100mL)-6mg-One Inch Punch,WH/Z,0
Sugoi Vapor Series (100mL)-6mg-Razz Man,WH/Z,0
TEMPEBCBC50001,WH/Z,0
TEMPFBMVAA01,WH/Z,7
TEMPPFTFN000001,WH/B/6/2,0
TEMPPFTFN000002,WH/Z,0
TEMPPFTFN000003,WH/Z,0
TEMPPFTFN000004,WH/B/6/1,850
TEMPPFTFN000005,WH/B/6/1,640
TEMPPFTFN000006,WH/Z,0
TEMPPFTFN000007,WH/Z,0
TEMPPFTFN000008,WH/Z,0
TIER14,WH/Z,1
TIER15,WH/Z,1
TIER16,WH/Z,0
TIER17,WH/Z,0
TIER19,WH/Z,1
TIER20,WH/Z,0
TIER22,WH/Z,0
TIER23,WH/Z,0
TIER26,WH/Z,0
TIER27,WH/Z,0
TIER28,WH/Z,1
TIER30,WH/Z,0
TIER34,WH/Z,0
TIER38,WH/Z,0
TIER39,WH/Z,0
TIER40,WH/Z,1
TIER45,WH/Z,1
TIER6,WH/Z,0
TIER75,WH/Z,1
USB-C Type-C Fast Charging Cable-10-Pack,WH/Z,0
Viva Supra Disposable 10-Pack,WH/Z,0
WP-168126,WH/Z,0
WP-168151,WH/Z,0
WP-168162,WH/Z,0
WP-168167,WH/Z,0
WP-168201,WH/Z,0
WP-168204AR,WH/Z,0
WP-168205,WH/Z,1
WP-168209BL,WH/Z,0
WP-168229,WH/Z,0
WP-168232YW,WH/Z,1
WP-16823PK,WH/Z,1
WP-168292BL,WH/Z,0
WP-168298BL,WH/Z,0
WP-168298PK,WH/Z,0
WP-168311GR,WH/Z,0
WP-168311PE,WH/Z,0
WP-168311PK,WH/Z,0
WP-168314,WH/Z,0
WP-168316PK,WH/Z,0
WP-16836,WH/Z,0
WP-168373,WH/Z,0
WP-168376,WH/Z,0
WP-168377BL,WH/Z,0
WP-168385GR,WH/Z,1
WP-168386PE,WH/Z,0
WP-168392YE,WH/Z,0
WP-168414BL,WH/Z,0
WP-168433BL,WH/Z,0
WP-168433YE,WH/Z,0
WP-168440,WH/Z,1
WP-16872PE,WH/Z,0
WP-16879,WH/Z,0
XTRTW-BI,WH/Z,0
XTRTW-CM,WH/Z,0
XTRTW-GI,WH/Z,0
XTRTW-GUI,WH/Z,0
XTRTW-GY,WH/Z,0
XTRTW-HI,WH/Z,0
XTRTW-LI,WH/Z,0
Yami Vapor 100ml-  Ninja Man 0mg,WH/Z,0
Yami Vapor 100ml-  Ninja Man 3mg,WH/Z,0
Yami Vapor 100ml-  Ninja Man 6mg,WH/Z,0
Yami Vapors Salt Series 30ML,WH/Z,0
esc-rip-disp-2500p-1pk-peachy-mango-pine,WH/Z,0
