SKU,Name,Price,Cost,Quantity,UPC,Weight,Volume,Nicotine_Level,Flavor,Unit_Per_Pack,Location_1,Qty_1
DRODNICP100022,"Cola Ice 3mg 5pack",17.50,4.50,30,,0.00,,,,,G-4-3,33
DRODNICP100023,"Ice Cool 3mg single",5.95,1.50,498,,0.00,,,,,Z,498
DRODNICP100024,"Ice Cool 3mg 5 pack",17.50,4.50,29,,0.00,,,,,Z,29
DRODNICP100025,"RODMAN Nicotine Pouches-Mixed Berries-Pack of 1-3mg",5.95,1.50,453,5061054343319,0.00,,,,,G-4-3,464
DRODNICP100026,"Mixed Berries 3mg 5pack 

",17.50,4.50,1,,0.00,,,,,Z,2
DRODNICP100027,"RODMAN Nicotine Pouches-Peppermint-Pack of 1-3mg",5.95,1.50,493,5061054343326,0.00,,,,,G-4-3,493
DRODNICP100028,"Peppermint 3mg 5pack 

",17.50,4.50,17,,0.00,,,,,G-4-3,16
DRODNICP100029,"RODMAN Nicotine Pouches-Spearmint-Pack of 1-3mg",5.95,1.50,484,5061054343340,0.00,,,,,G-4-3,485
DRODNICP100030,"Spearmint 3mg 5pack 


",17.50,4.50,17,,0.00,,,,,G-4-3,17
DRODNICP100031,"RODMAN Nicotine Pouches-Ice Cool-Pack of 1-3mg",5.95,1.50,497,5061054343296,0.00,,,,,G-4-3,498
DRODNICP100032,"Ice mint 3mg 5pack 

",17.50,4.50,25,,0.00,,,,,Z,29
TIER40,"Order Protection - TIER40",0.00,0.00,1,,,,,,,Z,1
DPYNES500801,"Pyne Pod 8500 Puffs Disposable-Blueberry Raspberry-Single Disposable-50 mg",11.99,3.60,81,6973991693121,0.00,,,,,F-4-2,98
DPYNES500802,"Pyne Pod 8500 Puffs Disposable-Cantaloupe Apple-Single Disposable-50 mg",11.99,3.60,96,6973991693084,0.00,,,,,F-1-4,98
DPYNES500803,"Pyne Pod 8500 Puffs Disposable-Clear-Single Disposable-50 mg",11.99,3.60,14,6973991693176,0.00,,,,,F-1-4,0
DPYNES500803,"Pyne Pod 8500 Puffs Disposable-Clear-Single Disposable-50 mg",11.99,3.60,14,6973991693176,0.00,,,,,Z,37
DPYNES500804,"Pyne Pod 8500 Puffs Disposable-Colombian Coffee-Single Disposable-50 mg",11.99,3.60,122,6973991693053,0.00,,,,,Z,200
DPYNES500804,"Pyne Pod 8500 Puffs Disposable-Colombian Coffee-Single Disposable-50 mg",11.99,3.60,122,6973991693053,0.00,,,,,F-1-3,22
DPYNES500805,"Pyne Pod 8500 Puffs Disposable-Cool Mint-Single Disposable-50 mg",11.99,3.60,48,6973991692964,0.00,,,,,F-1-4,79
DPYNES500806,"Pyne Pod 8500 Puffs Disposable-Fizzy Cherry-Single Disposable-50 mg",11.99,3.60,170,6973991693138,0.00,,,,,F-1-4,178
DPYNES500807,"Pyne Pod 8500 Puffs Disposable-Kiwi Passionfruit Guava-Single Disposable-50 mg",11.99,3.60,0,6973991693046,0.00,,,,,F-1-4,103
DPYNES500808,"Pyne Pod 8500 Puffs Disposable-Lemon Lime-Single Disposable-50 mg",11.99,3.60,165,6973991693169,0.00,,,,,F-1-4,181
DPYNES500809,"Pyne Pod 8500 Puffs Disposable-Mango Passion Fruit-Single Disposable-50 mg",11.99,3.60,105,6973991693091,0.00,,,,,F-1-4,118
DPYNES500810,"Pyne Pod 8500 Puffs Disposable-Sakura Grape-Single Disposable-50 mg",11.99,3.60,165,6973991692896,0.00,,,,,F-1-4,20
DPYNES500810,"Pyne Pod 8500 Puffs Disposable-Sakura Grape-Single Disposable-50 mg",11.99,3.60,165,6973991692896,0.00,,,,,Z,200
DPYNES500811,"Pyne Pod 8500 Puffs Disposable-Strawberry Banana-Single Disposable-50 mg",11.99,3.60,34,6973991692933,0.00,,,,,F-1-4,51
DPYNES500812,"Pyne Pod 8500 Puffs Disposable-Strawberry Watermelon-Single Disposable-50 mg 
",11.99,3.60,0,,0.00,,,,,Z,0
DPYNES500813,"Pyne Pod 8500 Puffs Disposable-Watermelon Bubble Gum-Single Disposable-50 mg",11.99,3.60,103,6973991693015,0.00,,,,,F-1-4,116
DPYNES500814,"Pyne Pod 8500 Puffs Disposable-White Gummy-Single Disposable-50 mg",11.99,3.60,72,6973991692971,0.00,,,,,F-1-3,79
DPYNES500815,"Pyne Pod 8500 Puffs Disposable-Blue Cotton Candy-Single Disposable-50 mg",11.99,3.60,46,6973991693008,0.00,,,,,F-1-3,61
DPYNES500816,"Pyne Pod 8500 Puffs Disposable-Tobacco-Single Disposable-50 mg",11.99,3.60,0,6973991693206,0.00,,,,,F-1-3,0
DPYNES500817,"Pyne Pod 8500 Puffs Disposable-Pina Colada Ice-Single Disposable-50 mg",11.99,3.60,90,6973991694067,0.00,,,,,F-1-3,93
DPYNES500818,"Pyne Pod 8500 Puffs Disposable-Blue Razz Ice-Single Disposable-50 mg 
",11.99,3.60,0,,0.00,,,,,Z,0
DPYNES500819,"Pyne Pod 8500 Puffs Disposable-Peach Ice-Single Disposable-50 mg 
",11.99,3.60,0,,0.00,,,,,Z,0
DPYNES500820,"Pyne Pod 8500 Puffs Disposable-Sweet Mint-Single Disposable-50 mg",11.99,3.60,114,6973991694074,0.00,,,,,F-1-4,133
DPYNES500821,"Pyne Pod 8500 Puffs Disposable-Watermelon Ice-Single Disposable-50 mg 
",11.99,3.60,0,,0.00,,,,,Z,0
DHESYS503003,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Ice-5.0%-28mL",11.75,8.10,3,795629197254,0.00,,,,,B-7-3,3
DHESYS503004,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Black Cherry -5.0%-28mL",11.75,8.10,3,795629196950,0.00,,,,,B-7-3,14
DHESYS503005,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Juicy Peach -5.0%-28mL",11.75,8.10,15,795629196981,0.00,,,,,B-7-2,17
DHESYS503006,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Miami Mint-5.0%-28mL",11.75,8.10,0,795629196943,0.00,,,,,B-7-2,12
DHESYS503007,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Peach Mango Watermelon -5.0%-28mL",11.75,8.10,23,795629196967,0.00,,,,,B-7-2,26
DHESYS503008,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Ice-5.0%-28mL",11.75,8.10,11,795629197247,0.00,,,,,B-6-2,20
DHESYS503009,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Sour Apple Ice-5.0%-28mL",11.75,8.10,28,795629196998,0.00,,,,,B-6-2,29
DHESYS503010,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Watermelon Ice-5.0%-28mL",11.75,8.10,0,795629197018,0.00,,,,,B-6-2,5
DHESYS503011,"Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Kiwi-5.0%-28mL",11.75,8.10,13,795629197230,0.00,,,,,B-7-2,15
N/A,"Orion Bar OB-75 7500 Puffs Disposable 10-Pack-Pom Pom Berry",20.00,15.00,1,6941881809174,28.91,,,,,D-3-4,0
DGBPLS502001,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Miami Mint-5%-18mL-Single Disposable",19.99,11.60,0,810164281265,0.00,,,,,Z,3
DGBPLS502001,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Miami Mint-5%-18mL-Single Disposable",19.99,11.60,0,810164281265,0.00,,,,,M6,0
DGBPLS502002,"GeekBar Pulse X Platinum Edition 25,000 Puffs Disposable-Punch-5%-18mL-Single Disposable",19.99,11.60,0,,0.00,,,,,Z,0
DGBPUS500148,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Cranapple-Single Disposable-5.0%",11.99,6.95,1120,810164280787,0.00,,,,,M2,1132
DGBPUS500148,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Cranapple-Single Disposable-5.0%",11.99,6.95,1120,810164280787,0.00,,,,,Z,0
DGBPUS500149,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Strawberry-Single Disposable-5.0%",11.99,6.95,3188,810164280862,0.00,,,,,M2,3214
DGBPUS500149,"Geek Bar Pulse 15,000 Puffs Disposable 16mL-Sour Strawberry-Single Disposable-5.0%",11.99,6.95,3188,810164280862,0.00,,,,,Z,0
DEFVRS503001,"ELF VPR 30K 30,000 Puff Disposable-Apple Black Ice",15.50,6.95,0,810149052415,0.00,,,,,Z,0
DEFVRS503001,"ELF VPR 30K 30,000 Puff Disposable-Apple Black Ice",15.50,6.95,0,810149052415,0.00,,,,,G-7-2,0
DEFVRS503002,"ELF VPR 30K 30,000 Puff Disposable-Banana Ice",15.50,6.95,0,810149052354,0.00,,,,,Z,0
DEFVRS503002,"ELF VPR 30K 30,000 Puff Disposable-Banana Ice",15.50,6.95,0,810149052354,0.00,,,,,G-7-2,0
DEFVRS503003,"ELF VPR 30K 30,000 Puff Disposable-Black Ice",15.50,6.95,0,810149052347,0.00,,,,,Z,3
DEFVRS503003,"ELF VPR 30K 30,000 Puff Disposable-Black Ice",15.50,6.95,0,810149052347,0.00,,,,,G-7-2,0
DEFVRS503004,"ELF VPR 30K 30,000 Puff Disposable-Blue Razz Ice",15.50,6.95,0,810149052248,0.00,,,,,Z,14
DEFVRS503004,"ELF VPR 30K 30,000 Puff Disposable-Blue Razz Ice",15.50,6.95,0,810149052248,0.00,,,,,G-7-2,0
DEFVRS503005,"ELF VPR 30K 30,000 Puff Disposable-Cherry Ice",15.50,6.95,3,810149052378,0.00,,,,,Z,1
DEFVRS503005,"ELF VPR 30K 30,000 Puff Disposable-Cherry Ice",15.50,6.95,3,810149052378,0.00,,,,,G-7-2,0
DEFVRS503006,"ELF VPR 30K 30,000 Puff Disposable-Georgia Peach",15.50,6.95,0,810149052316,0.00,,,,,C-4-4,0
DEFVRS503006,"ELF VPR 30K 30,000 Puff Disposable-Georgia Peach",15.50,6.95,0,810149052316,0.00,,,,,Z,0
DEFVRS503007,"ELF VPR 30K 30,000 Puff Disposable-Miami Mint",15.50,6.95,0,810149052255,0.00,,,,,Z,15
DEFVRS503007,"ELF VPR 30K 30,000 Puff Disposable-Miami Mint",15.50,6.95,0,810149052255,0.00,,,,,G-7-2,0
DEFVRS503008,"ELF VPR 30K 30,000 Puff Disposable-Rainbow Candy",15.50,6.95,0,810149052361,0.00,,,,,Z,30
DEFVRS503008,"ELF VPR 30K 30,000 Puff Disposable-Rainbow Candy",15.50,6.95,0,810149052361,0.00,,,,,G-3-3,32
DEFVRS503009,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Banana",15.50,6.95,0,810149052408,0.00,,,,,C-4-4,59
DEFVRS503009,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Banana",15.50,6.95,0,810149052408,0.00,,,,,Z,30
DEFVRS503010,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Kiwi",15.50,6.95,0,810149052330,0.00,,,,,Z,0
DEFVRS503010,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Kiwi",15.50,6.95,0,810149052330,0.00,,,,,G-8-2,0
DEFVRS503011,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Watermelon",15.50,6.95,0,810149052262,0.00,,,,,Z,26
DEFVRS503011,"ELF VPR 30K 30,000 Puff Disposable-Strawberry Watermelon",15.50,6.95,0,810149052262,0.00,,,,,G-8-2,64
DEFVRS503012,"ELF VPR 30K 30,000 Puff Disposable-Strazz",15.50,6.95,0,810149052392,0.00,,,,,G-7-2,0
DEFVRS503013,"ELF VPR 30K 30,000 Puff Disposable-Triple Berry Ice",15.50,6.95,0,810149052309,0.00,,,,,Z,0
DEFVRS503013,"ELF VPR 30K 30,000 Puff Disposable-Triple Berry Ice",15.50,6.95,0,810149052309,0.00,,,,,G-8-2,0
DEFVRS503014,"ELF VPR 30K 30,000 Puff Disposable-water melon Ice",15.50,6.95,0,810149052323,0.00,,,,,Z,1
DEFVRS503014,"ELF VPR 30K 30,000 Puff Disposable-water melon Ice",15.50,6.95,0,810149052323,0.00,,,,,G-8-2,0
DEFVRS503015,"ELF VPR 30K 30,000 Puff Disposable-Watermelon Bubblegum",15.50,6.95,0,810149052385,0.00,,,,,Z,0
DEFVRS503015,"ELF VPR 30K 30,000 Puff Disposable-Watermelon Bubblegum",15.50,6.95,0,810149052385,0.00,,,,,G-8-2,0
DRAZDS500233,"RAZ DC25000 Rechargeable Disposable-Single Disposable-New York Mint-5.0%-16mL ",14.50,8.60,282,6970313642164,0.00,,,,,F-3-3,319
DRAZDS500234,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Orange Mango-5.0%-16mL 
",14.50,8.60,0,,0.00,,,,,Z,0
DRAZDS500235,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Pink Lemonade Minty O's-5.0%-16mL",14.50,8.60,0,,0.00,,,,,Z,0
DRAZDS500236,"RAZ DC25000 Rechargeable Disposable-Single Disposable-Sour Apple Ice-5.0%-16mL",14.50,8.60,0,6970313642201,0.00,,,,,F-3-3,0
JPJSTS553001,"Pod Juice Salt TFN Series 30ml-55mg-Aloe Grape Ice",8.50,5.35,0,,0.00,,,,,Z,0
DFUTBS502501,"Flum UT Bar Pro 25,000 Puff Disposable-Blue Razz Icy-5%-15.5mL",14.99,7.60,34,850063182683,0.00,,,,,Z,0
DFUTBS502501,"Flum UT Bar Pro 25,000 Puff Disposable-Blue Razz Icy-5%-15.5mL",14.99,7.60,34,850063182683,0.00,,,,,D-8-1,44
DFUTBS502502,"Flum UT Bar Pro 25,000 Puff Disposable-Cool Mint-5%-15.5mL",14.99,7.60,0,850063182591,0.00,,,,,C-5-3,40
DFUTBS502502,"Flum UT Bar Pro 25,000 Puff Disposable-Cool Mint-5%-15.5mL",14.99,7.60,0,850063182591,0.00,,,,,Z,0
DFUTBS502503,"Flum UT Bar Pro 25,000 Puff Disposable-Grape Pop Icy-5%-15.5mL",14.99,7.60,27,850063182621,0.00,,,,,Z,0
DFUTBS502503,"Flum UT Bar Pro 25,000 Puff Disposable-Grape Pop Icy-5%-15.5mL",14.99,7.60,27,850063182621,0.00,,,,,C-6-3,32
DFUTBS502504,"Flum UT Bar Pro 25,000 Puff Disposable-Strawmelon Peach-5%-15.5mL",14.99,7.60,14,850063182713,0.00,,,,,C-6-3,23
DFUTBS502504,"Flum UT Bar Pro 25,000 Puff Disposable-Strawmelon Peach-5%-15.5mL",14.99,7.60,14,850063182713,0.00,,,,,Z,0
DFUTBS502505,"Flum UT Bar Pro 25,000 Puff Disposable-Thai Mango Icy-5%-15.5mL",14.99,7.60,32,850063182652,0.00,,,,,C-6-3,42
DFUTBS502505,"Flum UT Bar Pro 25,000 Puff Disposable-Thai Mango Icy-5%-15.5mL",14.99,7.60,32,850063182652,0.00,,,,,Z,0
DFUTBS502506,"Flum UT Bar Pro 25,000 Puff Disposable-Watermelon Blueberry-5%-15.5mL",14.99,7.60,27,850063182539,0.00,,,,,Z,0
DFUTBS502506,"Flum UT Bar Pro 25,000 Puff Disposable-Watermelon Blueberry-5%-15.5mL",14.99,7.60,27,850063182539,0.00,,,,,C-7-3,33
DFUTBS502507,"Flum UT Bar Pro 25,000 Puff Disposable-Watermelon Icy-5%-15.5mL",14.99,7.60,30,850063182560,0.00,,,,,Z,0
DFUTBS502507,"Flum UT Bar Pro 25,000 Puff Disposable-Watermelon Icy-5%-15.5mL",14.99,7.60,30,850063182560,0.00,,,,,C-7-3,42
DFUTBS502508,"Flum UT Bar Pro 25,000 Puff Disposable-White Gummy-5%-15.5mL",14.99,7.60,22,850063182508,0.00,,,,,Z,0
DFUTBS502508,"Flum UT Bar Pro 25,000 Puff Disposable-White Gummy-5%-15.5mL",14.99,7.60,22,850063182508,0.00,,,,,C-7-3,27
DFUTBS502509,"Flum UT Bar Pro 25,000 Puff Disposable-Clear -5%-15.5mL",14.99,7.60,0,850067348627,0.00,,,,,C-5-3,25
DFUTBS502509,"Flum UT Bar Pro 25,000 Puff Disposable-Clear -5%-15.5mL",14.99,7.60,0,850067348627,0.00,,,,,Z,0
DFUTBS502510,"Flum UT Bar Pro 25,000 Puff Disposable-Mt Rainier-5%-15.5mL",14.99,7.60,47,850067348771,0.00,,,,,C-6-3,53
DFUTBS502510,"Flum UT Bar Pro 25,000 Puff Disposable-Mt Rainier-5%-15.5mL",14.99,7.60,47,850067348771,0.00,,,,,Z,0
DFUTBS502511,"Flum UT Bar Pro 25,000 Puff Disposable-Passion Kiwi -5%-15.5mL",14.99,7.60,36,850067348719,0.00,,,,,Z,0
DFUTBS502511,"Flum UT Bar Pro 25,000 Puff Disposable-Passion Kiwi -5%-15.5mL",14.99,7.60,36,850067348719,0.00,,,,,C-6-3,38
DFUTBS502512,"Flum UT Bar Pro 25,000 Puff Disposable-Peach Mango Watermelon -5%-15.5mL",14.99,7.60,2,850067348566,0.00,,,,,Z,0
DFUTBS502512,"Flum UT Bar Pro 25,000 Puff Disposable-Peach Mango Watermelon -5%-15.5mL",14.99,7.60,2,850067348566,0.00,,,,,C-6-3,20
DFUTBS502513,"Flum UT Bar Pro 25,000 Puff Disposable-Raspberry Apple Blackberry -5%-15.5mL",14.99,7.60,0,850067348689,0.00,,,,,C-6-3,3
DFUTBS502514,"Flum UT Bar Pro 25,000 Puff Disposable-Red Pop -5%-15.5mL",14.99,7.60,64,850067348740,0.00,,,,,C-6-3,68
DFUTBS502514,"Flum UT Bar Pro 25,000 Puff Disposable-Red Pop -5%-15.5mL",14.99,7.60,64,850067348740,0.00,,,,,Z,0
DFUTBS502515,"Flum UT Bar Pro 25,000 Puff Disposable-Strawberry Blast -5%-15.5mL",14.99,7.60,0,850067348658,0.00,,,,,C-6-3,16
DFUTBS502515,"Flum UT Bar Pro 25,000 Puff Disposable-Strawberry Blast -5%-15.5mL",14.99,7.60,0,850067348658,0.00,,,,,Z,0
DFUTBS502516,"Flum UT Bar Pro 25,000 Puff Disposable-Tobacco Cream -5%-15.5mL",14.99,7.60,0,850067348597,0.00,,,,,C-6-3,0
DFUTBS502516,"Flum UT Bar Pro 25,000 Puff Disposable-Tobacco Cream -5%-15.5mL",14.99,7.60,0,850067348597,0.00,,,,,Z,0
DGBPUS500150,"Geek Bar Pulse 15,000 Puffs Disposable-Triple Melon Ice-Single Disposable-5.0%",11.99,6.95,0,,,,,,,M4,0
DFSPKS503001,"Foger Switch Pro 30,000 Puffs Disposable Kit-Blue Razz Ice-Single Disposable-5%-19mL",12.25,8.35,73,6971824063080,0.00,,,,,D-8-1,0
DFSPKS503001,"Foger Switch Pro 30,000 Puffs Disposable Kit-Blue Razz Ice-Single Disposable-5%-19mL",12.25,8.35,73,6971824063080,0.00,,,,,Z,98
DFSPKS503002,"Foger Switch Pro 30,000 Puffs Disposable Kit-Blueberry Watermelon-Single Disposable-5%-19mL",12.25,8.35,0,6971824063127,0.00,,,,,D-8-1,0
DFSPKS503003,"Foger Switch Pro 30,000 Puffs Disposable Kit-Cherry Lemon-Single Disposable-5%-19mL",12.25,8.35,0,6971824063103,0.00,,,,,D-8-1,2
DFSPKS503004,"Foger Switch Pro 30,000 Puffs Disposable Kit-Cool Mint  -Single Disposable-5%-19mL",12.25,8.35,108,6971824063073,0.00,,,,,D-8-1,0
DFSPKS503004,"Foger Switch Pro 30,000 Puffs Disposable Kit-Cool Mint  -Single Disposable-5%-19mL",12.25,8.35,108,6971824063073,0.00,,,,,Z,123
DFSPKS503005,"Foger Switch Pro 30,000 Puffs Disposable Kit-Gum Mint-Single Disposable-5%-19mL",12.25,8.35,0,6971824063158,0.00,,,,,D-8-1,3
DFSPKS503006,"Foger Switch Pro 30,000 Puffs Disposable Kit-Gummy Bear-Single Disposable-5%-19mL",12.25,8.35,0,6971824063035,0.00,,,,,D-8-1,0
DFSPKS503006,"Foger Switch Pro 30,000 Puffs Disposable Kit-Gummy Bear-Single Disposable-5%-19mL",12.25,8.35,0,6971824063035,0.00,,,,,Z,0
DFSPKS503007,"Foger Switch Pro 30,000 Puffs Disposable Kit-Juicy Peach Ice-Single Disposable-5%-19mL",12.25,8.35,98,6971824063097,0.00,,,,,D-8-1,0
DFSPKS503007,"Foger Switch Pro 30,000 Puffs Disposable Kit-Juicy Peach Ice-Single Disposable-5%-19mL",12.25,8.35,98,6971824063097,0.00,,,,,Z,118
DFSPKS503008,"Foger Switch Pro 30,000 Puffs Disposable Kit-Kiwi Dragon Berry-Single Disposable-5%-19mL",12.25,8.35,0,6971824063042,0.00,,,,,Z,0
DFSPKS503008,"Foger Switch Pro 30,000 Puffs Disposable Kit-Kiwi Dragon Berry-Single Disposable-5%-19mL",12.25,8.35,0,6971824063042,0.00,,,,,D-7-1,0
DFSPKS503009,"Foger Switch Pro 30,000 Puffs Disposable Kit-Pineapple Coconut Ice-Single Disposable-5%-19mL
",12.25,8.35,-9,,0.00,,,,,Z,50
DFSPKS503010,"Foger Switch Pro 30,000 Puffs Disposable Kit-Sour Apple Ice-Single Disposable-5%-19mL",12.25,8.35,0,6971824063028,0.00,,,,,D-8-1,9
DFSPKS503011,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Banana-Single Disposable-5%-19mL",12.25,8.35,87,6971824063110,0.00,,,,,D-8-1,27
DFSPKS503011,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Banana-Single Disposable-5%-19mL",12.25,8.35,87,6971824063110,0.00,,,,,Z,150
DFSPKS503012,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Ice-Single Disposable-5%-19mL",12.25,8.35,188,6971824063066,0.00,,,,,Z,150
DFSPKS503012,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Ice-Single Disposable-5%-19mL",12.25,8.35,188,6971824063066,0.00,,,,,D-7-1,53
DFSPKS503013,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Kiwi-Single Disposable-5%-19mL",12.25,8.35,27,6971824063134,0.00,,,,,D-7-1,14
DFSPKS503014,"Foger Switch Pro 30,000 Puffs Disposable Kit-Strawberry Watermelon-Single Disposable-5%-19mL",12.25,8.35,0,6971824063141,0.00,,,,,D-8-1,0
DFSPKS503015,"Foger Switch Pro 30,000 Puffs Disposable Kit-Watermelon Ice-Single Disposable-5%-19mL",12.25,8.35,85,6971824063011,0.00,,,,,Z,102
DFSPKS503015,"Foger Switch Pro 30,000 Puffs Disposable Kit-Watermelon Ice-Single Disposable-5%-19mL",12.25,8.35,85,6971824063011,0.00,,,,,D-7-1,0
DFSPPS503001,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Blue Razz Ice-5.0%-19mL",9.00,6.10,83,6971824063226,0.00,,,,,D-7-1,0
DFSPPS503001,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Blue Razz Ice-5.0%-19mL",9.00,6.10,83,6971824063226,0.00,,,,,Z,106
DFSPPS503002,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Blueberry Watermelon-5.0%-19mL",9.00,6.10,79,6971824063257,0.00,,,,,D-7-1,0
DFSPPS503002,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Blueberry Watermelon-5.0%-19mL",9.00,6.10,79,6971824063257,0.00,,,,,Z,90
DFSPPS503003,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Cherry Lemon-5.0%-19mL",9.00,6.10,0,,0.00,,,,,Z,0
DFSPPS503004,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Cool Mint-5.0%-19mL",9.00,6.10,138,6971824063219,0.00,,,,,D-7-1,0
DFSPPS503004,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Cool Mint-5.0%-19mL",9.00,6.10,138,6971824063219,0.00,,,,,Z,151
DFSPPS503005,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Gum Mint-5.0%-19mL",9.00,6.10,0,1111,0.00,,,,,D-8-1,3
DFSPPS503006,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Gummy Bear-5.0%-19mL",9.00,6.10,0,6971824063189,0.00,,,,,D-7-1,0
DFSPPS503006,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Gummy Bear-5.0%-19mL",9.00,6.10,0,6971824063189,0.00,,,,,Z,1
DFSPPS503007,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Juicy Peach Ice-5.0%-19mL",9.00,6.10,85,6971824063233,0.00,,,,,Z,90
DFSPPS503007,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Juicy Peach Ice-5.0%-19mL",9.00,6.10,85,6971824063233,0.00,,,,,D-6-1,0
DFSPPS503008,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Kiwi Dragon Berry-5.0%-19mL",9.00,6.10,59,6971824063196,0.00,,,,,D-6-1,64
DFSPPS503009,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Pineapple Coconut Ice-5.0%-19mL",9.00,6.10,0,,0.00,,,,,Z,0
DFSPPS503010,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Sour Apple Ice-5.0%-19mL",9.00,6.10,0,6971824063172,0.00,,,,,D-6-1,2
DFSPPS503011,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Banana-5.0%-19mL",9.00,6.10,77,6971824063295,0.00,,,,,D-6-1,0
DFSPPS503011,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Banana-5.0%-19mL",9.00,6.10,77,6971824063295,0.00,,,,,Z,105
DFSPPS503012,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Ice-5.0%-19mL",9.00,6.10,0,6971824063301,0.00,,,,,D-6-1,2
DFSPPS503013,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Kiwi-5.0%-19mL",9.00,6.10,110,6971824063264,0.00,,,,,D-6-1,0
DFSPPS503013,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Kiwi-5.0%-19mL",9.00,6.10,110,6971824063264,0.00,,,,,Z,122
DFSPPS503014,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Watermelon-5.0%-19mL",9.00,6.10,74,6971824063271,0.00,,,,,D-6-1,0
DFSPPS503014,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Strawberry Watermelon-5.0%-19mL",9.00,6.10,74,6971824063271,0.00,,,,,Z,100
DFSPPS503015,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Watermelon Ice-5.0%-19mL",9.00,6.10,0,6971824063165,0.00,,,,,D-6-1,0
DFSPPS503015,"Foger Switch Pro 30,000 Puffs Disposable Pod-Single Disposable-Watermelon Ice-5.0%-19mL",9.00,6.10,0,6971824063165,0.00,,,,,Z,5
DSNOPS500125,"SnoopySmoke Extra Tank 15000 Puffs Recharge Vape-Bahama Mama-Single Disposable-5.0%-18mL",11.25,1.60,0,6972849824069,,,,,,A-1-2,0
DLVMMS501801,"Lost Vape Movement LV 18K Disposable-Single Disposable-Bahama Mama-5.0%-18mL",3.25,2.10,0,6941881815847,0.00,,,,,E-5-4,0
DLVMMS501802,"Lost Vape Movement LV 18K Disposable-Single Disposable-Black Dragon Ice-5.0%-18mL",3.25,2.10,0,6941881815830,0.00,,,,,E-5-4,0
DLVMMS501803,"Lost Vape Movement LV 18K Disposable-Single Disposable-Blue Razz Ice-5.0%-18mL",3.25,2.10,0,,0.00,,,,,Z,0
DLVMMS501804,"Lost Vape Movement LV 18K Disposable-Single Disposable-Blue Slurpee-5.0%-18mL",3.25,2.10,0,6941881815793,0.00,,,,,E-5-4,0
