id,name,product_type,retailer_sku,vendor_sku,price,cost,vendor_name,purchase_name,manage_inventory,quantity_available,in_stock,leadtime_days,backordered_until,vendor_leadtime_days,upc,mpn,other_barcode,price_msrp,price_map,active,dimensions_units,height_dimension,width_dimension,length_dimension,depth_dimension,diameter_dimension,other_dimensions,weight,weight_units,custom_text_1,custom_text_2,custom_text_3
61877878,RAZ TN9000 9000 Puffs Disposable-Vicky (Pink Lemonade)-Single Disposable-5.0%,simple,ONT038959,ONT038959,9.99,7.85,__multiple__,DMVW - RAZ TN9000 (Dispo) (9000Puff)(12mL) Dream Edt. - Vicky (Pink Lemonade) 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,oz,,,
61877879,RAZ TN9000 9000 Puffs Disposable-Tiffany (Kiwi Watermelon)-Single Disposable-5.0%,simple,ONT038960,DRAZTS500910,9.99,8.5,__multiple__,DMVW - RAZ TN9000 (Dispo) (9000Puff)(12mL) Dream Edt. - Tiffany (Kiwi Watermelon) 50mg,true,489,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,oz,,,
61892726,IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Chew-50mg,simple,ONT038810,DWOFRS500120,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Chew-50mg,true,755,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61892727,IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Bubblegum-50mg,simple,ONT038809,DWOFRS500119,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Watermelon Bubblegum-50mg,true,542,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61892728,IJoy Woofr 15000 Puff Disposable-Single Disposable-Double Apple-50mg,simple,ONT038802,DWOFRS500112,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Double Apple-50mg,true,786,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61892729,IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Chew-50mg,simple,ONT038807,DWOFRS500117,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Chew-50mg,true,826,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895082,Palax KC8000 Disposable-Single Disposable-Cotton Candy-5.0%,simple,DPALAS500805,DPALAS500805,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Cotton Candy-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895083,Palax KC8000 Disposable-Single Disposable-Fresh Mint-5.0%,simple,DPALAS500807,DPALAS500807,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Fresh Mint-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895084,Palax KC8000 Disposable-Single Disposable-Mango Chill-5.0%,simple,DPALAS500810,DPALAS500810,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Mango Chill-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895085,Palax KC8000 Disposable-Single Disposable-Tiger Blood-5.0%,simple,DPALAS500816,DPALAS500816,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Tiger Blood-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895086,Palax KC8000 Disposable-Single Disposable-Black Dragon Ice-5.0%,simple,DPALAS500802,DPALAS500802,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Black Dragon Ice-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895087,Palax KC8000 Disposable-Single Disposable-Apple Lemon Mint-5.0%,simple,DPALAS500801,DPALAS500801,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Apple Lemon Mint-5.0%,true,16,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895088,Palax KC8000 Disposable-Single Disposable-Blue Razz Slushi-5.0%,simple,DPALAS500803,DPALAS500803,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Blue Razz Slushi-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895089,Palax KC8000 Disposable-Single Disposable-Dragon Bear-5.0%,simple,DPALAS500806,DPALAS500806,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Dragon Bear-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895090,Palax KC8000 Disposable-Single Disposable-Lush Peach Dew-5.0%,simple,DPALAS500808,DPALAS500808,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Lush Peach Dew-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895091,Palax KC8000 Disposable-Single Disposable-Mango Aloe Ice-5.0%,simple,DPALAS500809,DPALAS500809,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Mango Aloe Ice-5.0%,true,69,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895092,Palax KC8000 Disposable-Single Disposable-Mix Bears-5.0%,simple,DPALAS500812,DPALAS500812,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Mix Bears-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895093,Palax KC8000 Disposable-Single Disposable-Mix Hard Candy-5.0%,simple,DPALAS500813,DPALAS500813,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Mix Hard Candy-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895094,Palax KC8000 Disposable-Single Disposable-Straw Gummy Lemonade-5.0%,simple,DPALAS500814,DPALAS500814,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Straw Gummy Lemonade-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895095,Palax KC8000 Disposable-Single Disposable-Straw Ice Cream-5.0%,simple,DPALAS500815,DPALAS500815,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Straw Ice Cream-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895096,Palax KC8000 Disposable-Single Disposable-Clear-5.0%,simple,DPALAS500804,DPALAS500804,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Clear-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895097,Palax KC8000 Disposable-Single Disposable-Melon Mint-5.0%,simple,DPALAS500811,DPALAS500811,12.99,7.6,NV01,Palax KC8000 Disposable-Single Disposable-Melon Mint-5.0%,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895098,Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Lemon-Single Disposable-5.0%-20mL,simple,DVOGES500101,DVOGES500101,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Lemon-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895099,Vozol Gear 10000 Puffs Recharge Vape-Cedar Berries-Single Disposable-5.0%-20mL,simple,DVOGES500102,DVOGES500102,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Cedar Berries-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895100,Vozol Gear 10000 Puffs Recharge Vape-Cool Mint-Single Disposable-5.0%-20mL,simple,DVOGES500103,DVOGES500103,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Cool Mint-Single Disposable-5.0%-20mL,true,1,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895101,Vozol Gear 10000 Puffs Recharge Vape-Cream Tobacco-Single Disposable-5.0%-20mL,simple,DVOGES500104,DVOGES500104,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Cream Tobacco-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895102,Vozol Gear 10000 Puffs Recharge Vape-Dragon Fruit Banana Cherry-Single Disposable-5.0%-20mL,simple,DVOGES500105,DVOGES500105,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Dragon Fruit Banana Cherry-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895103,Vozol Gear 10000 Puffs Recharge Vape-Forest Berry Storm-Single Disposable-5.0%-20mL,simple,DVOGES500106,DVOGES500106,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Forest Berry Storm-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895104,Vozol Gear 10000 Puffs Recharge Vape-Green Blast-Single Disposable-5.0%-20mL,simple,DVOGES500107,DVOGES500107,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Green Blast-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895105,Vozol Gear 10000 Puffs Recharge Vape-Green Chocolate Cream-Single Disposable-5.0%-20mL,simple,DVOGES500108,DVOGES500108,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Green Chocolate Cream-Single Disposable-5.0%-20mL,true,2,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895106,Vozol Gear 10000 Puffs Recharge Vape-Kiwi Guava Passion Fruit-Single Disposable-5.0%-20mL,simple,DVOGES500109,DVOGES500109,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Kiwi Guava Passion Fruit-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895107,Vozol Gear 10000 Puffs Recharge Vape-Passion Fruit Raspberry Tangerine-Single Disposable-5.0%-20mL,simple,DVOGES500110,DVOGES500110,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Passion Fruit Raspberry Tangerine-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895108,Vozol Gear 10000 Puffs Recharge Vape-Peach Mango Smoothie-Single Disposable-5.0%-20mL,simple,DVOGES500111,DVOGES500111,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Peach Mango Smoothie-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895109,Vozol Gear 10000 Puffs Recharge Vape-Red Mojito-Single Disposable-5.0%-20mL,simple,DVOGES500112,DVOGES500112,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Red Mojito-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895110,Vozol Gear 10000 Puffs Recharge Vape-Sour Apple Ice-Single Disposable-5.0%-20mL,simple,DVOGES500113,DVOGES500113,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Sour Apple Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895111,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Smoothie-Single Disposable-5.0%-20mL,simple,DVOGES500114,DVOGES500114,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Smoothie-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895112,Vozol Gear 10000 Puffs Recharge Vape-Watermelon Ice-Single Disposable-5.0%-20mL,simple,DVOGES500115,DVOGES500115,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Watermelon Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895113,Vozol Gear 10000 Puffs Recharge Vape-Grape Jelly-Single Disposable-5.0%-20mL,simple,DVOGES500116,DVOGES500116,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Grape Jelly-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895114,Vozol Gear 10000 Puffs Recharge Vape-Juicy Peach Ice-Single Disposable-5.0%-20mL,simple,DVOGES500117,DVOGES500117,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Juicy Peach Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895115,Vozol Gear 10000 Puffs Recharge Vape-Mexican Mango Ice-Single Disposable-5.0%-20mL,simple,DVOGES500118,DVOGES500118,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Mexican Mango Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895116,Vozol Gear 10000 Puffs Recharge Vape-Orange Mango Guava-Single Disposable-5.0%-20mL,simple,DVOGES500119,DVOGES500119,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Orange Mango Guava-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895117,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Ice Cream-Single Disposable-5.0%-20mL,simple,DVOGES500120,DVOGES500120,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Ice Cream-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895118,Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Ice-Single Disposable-5.0%-20mL,simple,DVOGES500121,DVOGES500121,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Blue Razz Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895119,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Kiwi-Single Disposable-5.0%-20mL,simple,DVOGES500122,DVOGES500122,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Strawberry Kiwi-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895120,Vozol Gear 10000 Puffs Recharge Vape-Banana Melon-Single Disposable-5.0%-20mL,simple,DVOGES500123,DVOGES500123,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Banana Melon-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895121,Vozol Gear 10000 Puffs Recharge Vape-Super Berry-Single Disposable-5.0%-20mL,simple,DVOGES500124,DVOGES500124,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Super Berry-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895122,Vozol Gear 10000 Puffs Recharge Vape-Pineapple Coconut Ice-Single Disposable-5.0%-20mL,simple,DVOGES500125,DVOGES500125,10.0,7.1,NV01,Vozol Gear 10000 Puffs Recharge Vape-Pineapple Coconut Ice-Single Disposable-5.0%-20mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895215,IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Kiwi-50mg,simple,ONT038808,DWOFRS500118,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Kiwi-50mg,true,762,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895216,IJoy Woofr 15000 Puff Disposable-Single Disposable-Grape Razz-50mg,simple,ONT038804,DWOFRS500114,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Grape Razz-50mg,true,671,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895217,IJoy Woofr 15000 Puff Disposable-Single Disposable-Cool Mint-50mg,simple,ONT038801,DWOFRS500111,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Cool Mint-50mg,true,579,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895218,IJoy Woofr 15000 Puff Disposable-Single Disposable-Pineapple Kiwiberry-50mg,simple,ONT038806,DWOFRS500116,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Pineapple Kiwiberry-50mg,true,811,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895219,IJoy Woofr 15000 Puff Disposable-Single Disposable-Blue Slurpee-50mg,simple,ONT038799,DWOFRS500109,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Blue Slurpee-50mg,true,637,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895220,IJoy Woofr 15000 Puff Disposable-Single Disposable-Cocomango Berry-50mg,simple,ONT038800,DWOFRS500110,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Cocomango Berry-50mg,true,843,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895221,IJoy Woofr 15000 Puff Disposable-Single Disposable-Frozen Raspberry Lemonade-50mg,simple,ONT038803,DWOFRS500113,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Frozen Raspberry Lemonade-50mg,true,700,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895222,IJoy Woofr 15000 Puff Disposable-Single Disposable-Passionfruit Pineapple-50mg,simple,ONT038805,DWOFRS500115,10.99,3.1,NV01,IJoy Woofr 15000 Puff Disposable-Single Disposable-Passionfruit Pineapple-50mg,true,708,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61895225,3% Elf Bar BC5000 Recharge Vape-Mandarin Lime-Single Disposable-3%-13mL,simple,DELFBS300526,DELFBS300526,4.5,7.6,NV01,3% Elf Bar BC5000 Recharge Vape-Mandarin Lime-Single Disposable-3%-13mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895226,3% Elf Bar BC5000 Recharge Vape-Triple Berry Ice-Single Disposable-3%-13mL,simple,DELFBS300510,DELFBS300510,4.5,7.6,NV01,3% Elf Bar BC5000 Recharge Vape-Triple Berry Ice-Single Disposable-3%-13mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61895227,3% Elf Bar BC5000 Recharge Vape-Grape Energy-Single Disposable-3%-13mL,simple,DELFBS300523,DELFBS300523,4.5,7.6,NV01,3% Elf Bar BC5000 Recharge Vape-Grape Energy-Single Disposable-3%-13mL,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
61906770,Bodega Bar 8000 Puffs Disposable-Single Disposable-Banana Icy Runtz-5.0%-17 mL,simple,ONT039096,DBDBAS500801,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Banana Icy Runtz 50mg,true,9414,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906771,Bodega Bar 8000 Puffs Disposable-Single Disposable-Brooklyn Cherries-5.0%-17 mL,simple,ONT039097,DBDBAS500802,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Brooklyn Cherries 50mg,true,9140,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906772,Bodega Bar 8000 Puffs Disposable-Single Disposable-Frozen Lush-5.0%-17 mL,simple,ONT039098,DBDBAS500803,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Frozen Lush 50mg,true,9490,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906773,Bodega Bar 8000 Puffs Disposable-Single Disposable-Frozen Pineapple-5.0%-17 mL,simple,ONT039099,DBDBAS500804,8.75,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Frozen Pineapple 50mg,true,8542,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906774,Bodega Bar 8000 Puffs Disposable-Single Disposable-Kush Mint-5.0%-17 mL,simple,ONT039100,DBDBAS500805,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Kush Mint 50mg,true,10099,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906775,Bodega Bar 8000 Puffs Disposable-Single Disposable-Strawberry Kiwi Zushi-5.0%-17 mL,simple,ONT039104,DBDBAS500809,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Strawberry Kiwi Zushi 50mg,true,9475,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906776,Bodega Bar 8000 Puffs Disposable-Single Disposable-Watermelon Bubblegum Gelato-5.0%-17 mL,simple,ONT039106,DBDBAS500810,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Watermelon Bubblegum Gelato 50mg,true,8802,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906777,Bodega Bar 8000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-17 mL,simple,ONT039103,DBDBAS500808,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Strawberry Banana 50mg,true,8468,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906794,Bodega Bar 8000 Puffs Disposable-Single Disposable-Mixed Berries-5.0%-17 mL,simple,ONT039101,DBDBAS500806,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Mixed Berries 50mg,true,7917,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61906795,Bodega Bar 8000 Puffs Disposable-Single Disposable-Peach Mango Watermelon-5.0%-17 mL,simple,ONT039102,DBDBAS500807,8.5,1.0,__multiple__,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL) - Peach Mango Watermelon 50mg,true,8023,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.1,,,,
61945581,"Geek Bar Pulse 15,000 Puffs Disposable-Blueberry Ice-Single Disposable-5.0%",simple,ONT039003,DGBPUS500131,13.0,8.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Blueberry Ice 50mg,true,1877,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945583,"Geek Bar Pulse 15,000 Puffs Disposable-Grape Ice (INT)-Single Disposable-5.0%",simple,ONT039005,ONT039005,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Grape Ice 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945584,"Geek Bar Pulse 15,000 Puffs Disposable-Strawberry Watermelon Ice-Single Disposable-5.0%",simple,ONT039006,ONT039006,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Strawberry Watermelon Ice 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945585,"Geek Bar Pulse 15,000 Puffs Disposable-Grape Raspberry Ice-Single Disposable-5.0%",simple,ONT039007,ONT039007,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Grape Raspberry Ice 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945586,"Geek Bar Pulse 15,000 Puffs Disposable-Banana Ice Cream-Single Disposable-5.0%",simple,ONT039008,ONT039008,13.0,8.0,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Banana Ice Cream 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945587,"Geek Bar Pulse 15,000 Puffs Disposable-Kiwi Passion Fruit-Single Disposable-5.0%",simple,ONT039009,ONT039009,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Kiwi Passion Fruit 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945588,"Geek Bar Pulse 15,000 Puffs Disposable-Cool Mint-Single Disposable-5.0%",simple,ONT039010,gvp-pulse-15000p-disp-1pk-cool-mint,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Cool Mint 50mg,true,1246,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945589,"Geek Bar Pulse 15,000 Puffs Disposable-Strawberry Kiwi Ice-Single Disposable-5.0%",simple,ONT039011,ONT039011,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Strawberry Kiwi Ice 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945590,"Geek Bar Pulse 15,000 Puffs Disposable-Mango Peach Watermelon-Single Disposable-5.0%",simple,ONT039012,ONT039012,13.0,6.95,__multiple__,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL) INTL - Mango Peach Watermelon 50mg,true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61945592,"Geek Bar Pulse 15,000 Puffs Disposable-Mixed Berry Ice (INT)-Single Disposable-5.0%",simple,ONT039014,DGBPUS500137,13.0,6.95,NV01,"Geek Bar Pulse 15,000 Puffs Disposable-Mixed Berry Ice-Single Disposable-5.0%",true,0,,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,,,,
61949008,"FLONQ Max Smart 10,000 Puffs Disposable Vape 14mL - 1-Pack / Strawberry Watermelon / 5%",simple,ONT038905,DFLOQS500102,7.99,6.85,NV01,"FLONQ Max Smart Disposable 10,000 Puffs-Single Disposable-Strawberry Watermelon-50mg",true,19,true,,,1,,,,,0.0,true,,0.0,0.0,0.0,0.0,0.0,,0.3,lb,,,
