default_code,name,categ_id,list_price,standard_price,type,barcode,weight,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size,x_brand,x_resistance
HOP17S050BRGI,Off-Stamp SW16000 Disposable Pod-5-Pack-Blue Razz Grape Ice-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Blue Razz Grape Ice,0,0,5,Off-Stamp,
POFSTS500103,Off-Stamp SW16000 Disposable Pod-Single Disposable-Dragon Melon Ice-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592231,0.0,16000,Dragon Melon Ice,0,0,1,Off-Stamp,
HOP17S050DMI,Off-Stamp SW16000 Disposable Pod-5-Pack-Dragon Melon Ice-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Dragon Melon Ice,0,0,5,Off-Stamp,
POFSTS500104,Off-Stamp SW16000 Disposable Pod-Single Disposable-Mango Twist-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592248,2.06,16000,Mango Twist,0,0,1,Off-Stamp,
HOP17S050MOTT,Off-Stamp SW16000 Disposable Pod-5-Pack-Mango Twist-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Mango Twist,0,0,5,Off-Stamp,
POFSTS500105,Off-Stamp SW16000 Disposable Pod-Single Disposable-Rainbow Sherbet-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592255,0.0,16000,Rainbow Sherbet,0,0,1,Off-Stamp,
HOP17S050RWST,Off-Stamp SW16000 Disposable Pod-5-Pack-Rainbow Sherbet-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Rainbow Sherbet,0,0,5,Off-Stamp,
POFSTS500106,Off-Stamp SW16000 Disposable Pod-Single Disposable-Rocket Popsicle-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592262,2.06,16000,Rocket Popsicle,0,0,1,Off-Stamp,
HOP17S050RTPE,Off-Stamp SW16000 Disposable Pod-5-Pack-Rocket Popsicle-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Rocket Popsicle,0,0,5,Off-Stamp,
POFSTS500107,Off-Stamp SW16000 Disposable Pod-Single Disposable-Sour Apple Ice-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592279,2.06,16000,Sour Apple Ice,0,0,1,Off-Stamp,
HOP17S050SAI,Off-Stamp SW16000 Disposable Pod-5-Pack-Sour Apple Ice-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Sour Apple Ice,0,0,5,Off-Stamp,
POFSTS500108,Off-Stamp SW16000 Disposable Pod-Single Disposable-Strawmelon Peach Ice-5.0%-17mL,All / Disposables,9.25,5.35,goods,5061028592286,2.06,16000,Strawmelon Peach Ice,0,0,1,Off-Stamp,
HOP17S050SPI,Off-Stamp SW16000 Disposable Pod-5-Pack-Strawmelon Peach Ice-5.0%-17mL,All / Disposables,40.0,26.25,goods,,0.5,16000,Strawmelon Peach Ice,0,0,5,Off-Stamp,
DFLMLS500202,FLUM Mello 20000 Puffs Disposable-Cool Mint-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809213,3.4,20000,Cool Mint,0,0,1,Flum,
DFLMLS500203,FLUM Mello 20000 Puffs Disposable-Peach Icy-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809039,3.4,20000,Peach Icy,0,0,1,Flum,
DFLMLS500207,FLUM Mello 20000 Puffs Disposable-Sunshine Cherry-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809060,3.4,20000,Sunshine Cherry,0,0,1,Flum,
DFLMLS500204,FLUM Mello 20000 Puffs Disposable-Sour Apple Icy-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809121,3.4,20000,Sour Apple Icy,0,0,1,Flum,
DFLMLS500206,FLUM Mello 20000 Puffs Disposable-Summer Delux-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809008,3.4,20000,Summer Delux,0,0,1,Flum,
DFLMLS500205,FLUM Mello 20000 Puffs Disposable-Strawberry Blast-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809183,3.4,20000,Strawberry Blast,0,0,1,Flum,
DFLMLS500201,FLUM Mello 20000 Puffs Disposable-Blue Razz Icy-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809091,3.4,20000,Blue Razz Icy,0,0,1,Flum,
DFLMLS500208,FLUM Mello 20000 Puffs Disposable-Watermelon Icy-Single Disposable-5.0%-15mL,All / Disposables,14.99,10.6,goods,850057809152,3.4,20000,Watermelon Icy,0,0,1,Flum,
DFLPBS500646,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Watermelon Icy,All / Disposables,11.75,9.6,goods,810105779653,2.3,5000,Watermelon Icy,0,0,1,Flum,
DFLPBS500647,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Sour Mango,All / Disposables,13.95,9.6,goods,810105779714,2.3,5000,Sour Mango,0,0,1,Flum,
DFLPBS500648,Flum Pebble 6000 Puffs Rechargeable Single Disposable-OG MNSTER,All / Disposables,11.75,9.6,goods,810105779684,2.3,5000,OG MNSTER,0,0,1,Flum,
DTWCHS500101,Twitch VPR12000 Disposable-Single Disposable-Blue Razz Ice-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051623,2.65,12000,Blue Razz Ice,0,0,1,Twitch,
DTWCHS500102,Twitch VPR12000 Disposable-Single Disposable-Green Apple-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051708,2.65,12000,Green Apple,0,0,1,Twitch,
DTWCHS500103,Twitch VPR12000 Disposable-Single Disposable-Mango Ice-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051685,2.65,12000,Mango Ice,0,0,1,Twitch,
DTWCHS500104,Twitch VPR12000 Disposable-Single Disposable-Miami Mint-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051654,2.65,12000,Miami Mint,0,0,1,Twitch,
DTWCHS500105,Twitch VPR12000 Disposable-Single Disposable-Peach Ice-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051630,2.65,12000,Peach Ice,0,0,1,Twitch,
DTWCHS500106,Twitch VPR12000 Disposable-Single Disposable-Strawberry Banana-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051661,2.65,12000,Strawberry Banana,0,0,1,Twitch,
DTWCHS500107,Twitch VPR12000 Disposable-Single Disposable-Strawberry Pina Colada-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051715,2.65,12000,Strawberry Pina Colada,0,0,1,Twitch,
DTWCHS500108,Twitch VPR12000 Disposable-Single Disposable-Strawberry Watermelon-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051647,2.65,12000,Strawberry Watermelon,0,0,1,Twitch,
DTWCHS500109,Twitch VPR12000 Disposable-Single Disposable-Triple Berry Ice-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051678,2.65,12000,Triple Berry Ice,0,0,1,Twitch,
DTWCHS500110,Twitch VPR12000 Disposable-Single Disposable-Watermelon Ice-5.0%-18mL,All / Disposables,10.0,6.85,goods,810149051692,2.65,12000,Watermelon Ice,0,0,1,Twitch,
DVPLAYS500213,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Berry Rush-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906697,3.8,20000,Berry Rush,0,0,1,CraftBox,
DVPLAYS500214,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Black Mamba-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906673,3.8,20000,Black Mamba,0,0,1,CraftBox,
DVPLAYS500215,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Blueberry Clouds-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906659,3.8,20000,Blueberry Clouds,0,0,1,CraftBox,
DVPLAYS500216,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Yummy Gummy-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906710,3.8,20000,Yummy Gummy,0,0,1,CraftBox,
DVPLAYS500217,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Sucker Punch-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906796,3.8,20000,Sucker Punch,0,0,1,CraftBox,
DVPLAYS500218,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Mintastic-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906857,3.8,20000,Mintastic,0,0,1,CraftBox,
DVPLAYS500219,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Power Up-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906833,3.8,20000,Power Up,0,0,1,CraftBox,
DVPLAYS500220,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Strawgo-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906734,3.8,20000,Strawgo,0,0,1,CraftBox,
DVPLAYS500221,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Vegas Delight-5.0%-25mL,All / Disposables,13.95,8.35,goods,,0.0,20000,Vegas Delight,0,0,1,CraftBox,
DVPLAYS500222,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Virginia Tobacco-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906758,3.8,20000,Virginia Tobacco,0,0,1,CraftBox,
DVPLAYS500223,CraftBox V-Play 20K Puffs Rechargeable Disposable-Single Disposable-Clear-5.0%-25mL,All / Disposables,13.95,8.35,goods,6974331906772,0.0,20000,Clear,0,0,1,CraftBox,
DGBXPS500201,Geek Bar Pulse X Patriot Edition 25000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-18mL,All / Disposables,14.5,8.85,goods,,0.0,25000,Blue Razz Ice,0,0,1,Geek Bar,
DGBXPS500202,Geek Bar Pulse X Patriot Edition 25000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-18mL,All / Disposables,14.5,8.85,goods,810125439247,4.0,25000,Miami Mint,0,0,1,Geek Bar,
DGBXPS500203,Geek Bar Pulse X Patriot Edition 25000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-18mL,All / Disposables,14.5,8.85,goods,,0.0,25000,Watermelon Ice,0,0,1,Geek Bar,
DNEXAS500301,NEXA Pro 30000 Puffs Disposable-Single Disposable-Blue Razz Icy-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541431,3.65,30000,Blue Razz Icy,0,0,1,NEXA,
DNEXAS500302,NEXA Pro 30000 Puffs Disposable-Single Disposable-Blueberry Watermelon-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541707,3.65,30000,Blueberry Watermelon,0,0,1,NEXA,
DNEXAS500303,NEXA Pro 30000 Puffs Disposable-Single Disposable-Frozen Strawberry-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541493,3.65,30000,Frozen Strawberry,0,0,1,NEXA,
DNEXAS500304,NEXA Pro 30000 Puffs Disposable-Single Disposable-Grape Burst-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541714,3.65,30000,Grape Burst,0,0,1,NEXA,
DNEXAS500305,NEXA Pro 30000 Puffs Disposable-Single Disposable-Kiwi Sunshine-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541547,3.65,30000,Kiwi Sunshine,0,0,1,NEXA,
DNEXAS500306,NEXA Pro 30000 Puffs Disposable-Single Disposable-Mexico Mango-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541523,3.65,30000,Mexico Mango,0,0,1,NEXA,
DNEXAS500307,NEXA Pro 30000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541424,3.65,30000,Miami Mint,0,0,1,NEXA,
DNEXAS500308,NEXA Pro 30000 Puffs Disposable-Single Disposable-Peach Mango Watermelon-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541554,3.65,30000,Peach Mango Watermelon,0,0,1,NEXA,
DNEXAS500309,NEXA Pro 30000 Puffs Disposable-Single Disposable-Pink Lemon-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541455,3.65,30000,Pink Lemon,0,0,1,NEXA,
DNEXAS500310,NEXA Pro 30000 Puffs Disposable-Single Disposable-Sour Apple Icy-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541516,3.65,30000,Sour Apple Icy,0,0,1,NEXA,
DNEXAS500312,NEXA Pro 30000 Puffs Disposable-Single Disposable-Strawberry Watermelon Pear-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541530,3.65,30000,Strawberry Watermelon Pear,0,0,1,NEXA,
DNEXAS500313,NEXA Pro 30000 Puffs Disposable-Single Disposable-Tropical Twist-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541479,3.65,30000,Tropical Twist,0,0,1,NEXA,
DNEXAS500314,NEXA Pro 30000 Puffs Disposable-Single Disposable-Watermelon Icy-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541462,3.65,30000,Watermelon Icy,0,0,1,NEXA,
DNEXAS500315,NEXA Pro 30000 Puffs Disposable-Single Disposable-Wild Berry Mixed-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541486,3.65,30000,Wild Berry Mixed,0,0,1,NEXA,
DNEXAS500311,NEXA Pro 30000 Puffs Disposable-Single Disposable-Strawberry Kiwi-5.0%-19mL,All / Disposables,9.75,6.6,goods,4897136541448,3.65,30000,Strawberry Kiwi,0,0,1,NEXA,
DIJURS500201,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Apple Gummies-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675327,3.9,25000,Apple Gummies,0,0,1,iJoy,
DIJURS500203,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Blueberry Watermelon-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675280,3.9,25000,Blueberry Watermelon,0,0,1,iJoy,
DIJURS500202,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675228,3.9,25000,Blue Razz Ice,0,0,1,iJoy,
DIJURS500204,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Cherry Lemon-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675303,3.9,25000,Cherry Lemon,0,0,1,iJoy,
DIJURS500205,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Dragon Strawnana-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675259,3.9,25000,Dragon Strawnana,0,0,1,iJoy,
DIJURS500206,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Juice Peach Ice-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675235,3.9,25000,Juice Peach Ice,0,0,1,iJoy,
DIJURS500207,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Mexico Mango-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675266,3.9,25000,Mexico Mango,0,0,1,iJoy,
DIJURS500208,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675297,3.9,25000,Miami Mint,0,0,1,iJoy,
DIJURS500209,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Raspberry Limeade-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675204,3.9,25000,Raspberry Limeade,0,0,1,iJoy,
DIJURS500210,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Sour Berry-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675273,3.9,25000,Sour Berry,0,0,1,iJoy,
DIJURS500211,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Strawberry Ice-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675198,3.9,25000,Strawberry Ice,0,0,1,iJoy,
DIJURS500212,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Strawberry Kiwi-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675211,3.9,25000,Strawberry Kiwi,0,0,1,iJoy,
DIJURS500213,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Strawberry Watermelon-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675310,3.9,25000,Strawberry Watermelon,0,0,1,iJoy,
DIJURS500214,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675181,3.9,25000,Watermelon Ice,0,0,1,iJoy,
DIJURS500215,iJoy Uranus 25000 Puffs Disposable-Single Disposable-Watermelon Kiwi-5.0%-20mL,All / Disposables,10.95,6.6,goods,6941264675242,3.9,25000,Watermelon Kiwi,0,0,1,iJoy,
DTYRDS500002,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Apple Peach-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847568779,2.3,5000,Apple Peach,0,0,1,Tyson 2.0,
DTYRDS500003,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Baked Lemon-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572523,2.3,5000,Baked Lemon,0,0,1,Tyson 2.0,
DTYRDS500005,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Cherry Berry-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847568830,2.3,5000,Cherry Berry,0,0,1,Tyson 2.0,
DTYRDS500009,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Cran Lemon-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572554,2.3,5000,Cran Lemon,0,0,1,Tyson 2.0,
DTYRDS500011,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Dragon Berry-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572516,2.3,5000,Dragon Berry,0,0,1,Tyson 2.0,
DTYRDS500014,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Lemon Berry-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847568762,2.3,5000,Lemon Berry,0,0,1,Tyson 2.0,
DTYRDS500020,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Pineapple Kiwiberry-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847568748,2.3,5000,Pineapple Kiwiberry,0,0,1,Tyson 2.0,
DTYRDS500022,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Seven Up-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572585,2.3,5000,Seven Up,0,0,1,Tyson 2.0,
DTYRDS500023,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Strawberry Shortcake-5.0%-Single Disposable,All / Disposables,7.75,5.3,goods,784847568793,2.3,5000,Strawberry Shortcake,0,0,1,Tyson 2.0,
DTYRDS500024,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Toasted Coconut-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572561,2.3,5000,Toasted Coconut,0,0,1,Tyson 2.0,
DJUPOP500514,JuccyPod M5 5000 Puffs Disposable 5-Pack-Gummy Bear,All / Disposables,55.0,3.75,goods,220200089977,11.29,5000,Gummy Bear,0,0,5,Juccy,
DJUPOP500515,JuccyPod M5 5000 Puffs Disposable 5-Pack-Lychee Strawberry Ice,All / Disposables,55.0,3.75,goods,889630026310,11.29,5000,Lychee Strawberry Ice,0,0,5,Juccy,
DRAMAP500101,Yovo Rama 16000 Puffs Disposable-5-Pack-Blue Raz Ice-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Blue Raz Ice,0,0,5,Yovo,
DRAMAP500106,Yovo Rama 16000 Puffs Disposable-5-Pack-Watermelon Ice-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Watermelon Ice,0,0,5,Yovo,
JSVGIS350301,Sugoi Vapor Salt Series 30ML-35mg-GI,All / E-liquid,7.99,5.0,goods,752830712881,0.0,0,GI,0,0,1,Sengoku,
JSVYIS350301,Sugoi Vapor Salt Series 30ML-35mg-Yin,All / E-liquid,7.99,5.0,goods,644216281503,0.0,0,Yin,0,0,1,Sengoku,
JSVGIS501001,Sugoi Vapor Salt Series 30ML-50mg-GI,All / E-liquid,7.99,5.0,goods,752830712782,0.0,0,GI,0,0,1,Sengoku,
JSVYIS500301,Sugoi Vapor Salt Series 30ML-50mg-Yin,All / E-liquid,7.99,5.0,goods,644216281602,0.0,0,Yin,0,0,1,Sengoku,
DLOMCS500201,Losgal MC25000 Disposable-Single Disposable-Blue Razz Ice-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080020,3.31,25000,Blue Razz Ice,0,0,1,MISCELLANEOUS,
DLOMCS500202,Losgal MC25000 Disposable-Single Disposable-Miami Mint-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080044,3.31,25000,Miami Mint,0,0,1,MISCELLANEOUS,
DLOMCS500203,Losgal MC25000 Disposable-Single Disposable-Baja Splash-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080006,3.31,25000,Baja Splash,0,0,1,MISCELLANEOUS,
DLOMCS500204,Losgal MC25000 Disposable-Single Disposable-Black Cherry Peach-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080013,3.31,25000,Black Cherry Peach,0,0,1,MISCELLANEOUS,
DLOMCS500205,Losgal MC25000 Disposable-Single Disposable-Cranberry Apple-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080037,3.31,25000,Cranberry Apple,0,0,1,MISCELLANEOUS,
DLOMCS500206,Losgal MC25000 Disposable-Single Disposable-Ghostrider (Watermelon Ice)-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080143,3.31,25000,Ghostrider (Watermelon Ice),0,0,1,MISCELLANEOUS,
DLOMCS500207,Losgal MC25000 Disposable-Single Disposable-Outlaw (Strawberry Orange PIneapple)-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080129,0.0,25000,Outlaw (Strawberry Orange PIneapple),0,0,1,MISCELLANEOUS,
DLOMCS500208,Losgal MC25000 Disposable-Single Disposable-Chopper (Triple Berry)-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080136,3.31,25000,Chopper (Triple Berry),0,0,1,MISCELLANEOUS,
DLOMCS500209,Losgal MC25000 Disposable-Single Disposable-Wheelie (Sour Apple Grape Kiwi)-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080112,3.31,25000,Wheelie (Sour Apple Grape Kiwi),0,0,1,MISCELLANEOUS,
DLOMCS500210,Losgal MC25000 Disposable-Single Disposable-Brain Bucket (Orange Mango Guava)-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080105,3.31,25000,Brain Bucket (Orange Mango Guava),0,0,1,MISCELLANEOUS,
DLOMCS500211,Losgal MC25000 Disposable-Single Disposable-Sour Apple Ice-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080235,3.31,25000,Sour Apple Ice,0,0,1,MISCELLANEOUS,
DLOMCS500212,Losgal MC25000 Disposable-Single Disposable-Sour Blackberry Blueberry-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080242,3.31,25000,Sour Blackberry Blueberry,0,0,1,MISCELLANEOUS,
DLOMCS500213,Losgal MC25000 Disposable-Single Disposable-Grapefruit Kiwi Strawberry-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080204,3.31,25000,Grapefruit Kiwi Strawberry,0,0,1,MISCELLANEOUS,
DLOMCS500214,Losgal MC25000 Disposable-Single Disposable-Rainbow Sherbet-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080228,3.31,25000,Rainbow Sherbet,0,0,1,MISCELLANEOUS,
DLOMCS500215,Losgal MC25000 Disposable-Single Disposable-Peach+-5.0%-16mL,All / Disposables,18.5,12.62,goods,5061040080211,3.31,25000,Peach+,0,0,1,MISCELLANEOUS,
TEMPEBCBC50001,Elf EBCREATE BC5000 Disposable-10-Pack-Cranberry Puncher-5%,All / Disposables,98.0,70.0,goods,,0.0,5000,Cranberry Puncher,0,0,10,EBCreate,
DFBLXS500215,Flavor Beast Level X Boost Pods 25000 Puffs-Wild White Grape Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133550,2.0,0,Wild White Grape Iced,0,0,1,Flavor Beast,
DFBLXS500213,Flavor Beast Level X Boost Pods 25000 Puffs-Str8 Up Strawberry Banana Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133536,2.0,0,Str8 Up Strawberry Banana Iced,0,0,1,Flavor Beast,
DFBLXS500211,Flavor Beast Level X Boost Pods 25000 Puffs-Sic Strawberry Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133512,2.0,0,Sic Strawberry Iced,0,0,1,Flavor Beast,
DFBLXS500207,Flavor Beast Level X Boost Pods 25000 Puffs-Gusto Green Apple-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133475,2.0,0,Gusto Green Apple,0,0,1,Flavor Beast,
DFBLXS500209,Flavor Beast Level X Boost Pods 25000 Puffs-Packin' Peach Berry-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133499,2.0,0,Packin' Peach Berry,0,0,1,Flavor Beast,
DFBLXS500208,Flavor Beast Level X Boost Pods 25000 Puffs-Mad Mango Peach-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133482,2.0,0,Mad Mango Peach,0,0,1,Flavor Beast,
DFBLXS500206,Flavor Beast Level X Boost Pods 25000 Puffs-Groovy Grape Passionfruit Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133468,2.0,0,Groovy Grape Passionfruit Iced,0,0,1,Flavor Beast,
DFBLXS500204,Flavor Beast Level X Boost Pods 25000 Puffs-Bussin Banana Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133444,2.0,0,Bussin Banana Iced,0,0,1,Flavor Beast,
DFBLXS500203,Flavor Beast Level X Boost Pods 25000 Puffs-Boss Blueberry Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133437,2.0,0,Boss Blueberry Iced,0,0,1,Flavor Beast,
DFBLXS500202,Flavor Beast Level X Boost Pods 25000 Puffs-Bomb Blue Razz-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133420,2.0,0,Bomb Blue Razz,0,0,1,Flavor Beast,
DFBLXS500201,Flavor Beast Level X Boost Pods 25000 Puffs-Bangin' Blood Orange Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133413,2.0,0,Bangin' Blood Orange Iced,0,0,1,Flavor Beast,
DFBLXS500214,Flavor Beast Level X Boost Pods 25000 Puffs-Watermelon Chew-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133543,2.0,0,Watermelon Chew,0,0,1,Flavor Beast,
DFBLXS500212,Flavor Beast Level X Boost Pods 25000 Puffs-Slammin' Sour Gummy Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133529,2.0,0,Slammin' Sour Gummy Iced,0,0,1,Flavor Beast,
DFBLXS500210,Flavor Beast Level X Boost Pods 25000 Puffs-Rainbow Skittz-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133505,2.0,0,Rainbow Skittz,0,0,1,Flavor Beast,
DFBLXS500205,Flavor Beast Level X Boost Pods 25000 Puffs-Extreme Mint Iced-1-Pack-5.0%,All / Replacement Pods,9.25,3.5,goods,827152133451,2.0,0,Extreme Mint Iced,0,0,1,Flavor Beast,
DPRPLS500230,Prime Plus 26000 Puffs Rechargeable Disposable-Single Disposable-White Gummy Icy-5.0%-20mL,All / Disposables,11.75,8.1,goods,5061016340271,1.15,26000,White Gummy Icy,0,0,1,Prime Bar,
